Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,99476.6458242,0.0,0.0,0.0,218368,118891.354176,111020.872496,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,96145.1478967,0.0,0.0,0.0,209122,112976.852103,105106.370423,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,92267.2718607,0.0,0.0,0.0,206049,113781.728139,105911.246459,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,85667.9183559,0.0,0.0,0.0,206114,120446.081644,112575.599964,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,79973.0529136,0.0,0.0,0.0,212188,132214.947086,124344.465406,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,77275.5907879,0.0,0.0,0.0,226523,149247.409212,141376.927532,0.0
7,8498.07135633,2295.33513,3430.0,748.413,0.0,76035.0004198,0.0,0.0,0.0,248338,172302.99958,157331.180094,0.0
8,23673.45,2295.33513,3430.0,748.413,3714.45790638,75427.9852543,0.0,0.0,0.0,268814,189671.556839,159524.358709,0.0
9,23673.45,2295.33513,3430.0,748.413,21210.3386689,69148.1535943,0.0,0.0,0.0,283724,193365.507737,163218.309607,0.0
10,23673.45,2295.33513,3430.0,748.413,39355.4741335,65048.928681,0.0,0.0,0.0,295170,190765.597185,160618.399055,0.0
11,12903.2153383,2295.33513,3430.0,748.413,54110.7983455,68768.0580924,0.0,0.0,0.0,299587,176708.143562,157331.180094,0.0
12,1396.73355,2295.33513,3430.0,748.413,62899.5152318,69203.7392629,0.0,0.0,0.0,295336,163232.745505,155362.263825,0.0
13,1396.73355,2295.33513,3430.0,748.413,65995.0193725,66244.1861566,0.0,0.0,0.0,281189,148949.794471,141079.312791,0.0
14,1396.73355,2295.33513,3430.0,748.413,63411.1307742,58073.2091657,0.0,0.0,0.0,273092,151607.66006,143737.17838,0.0
