Timepoint,net_load_final,hydro_dispatch_final
1,224420.0,1396.73355
2,219822.0,1396.73355
3,224342.0,1396.73355
4,233551.0,1396.73355
5,246628.0,1396.73355
6,261096.0,1396.73355
7,266912.961115,11479.772435
8,267525.28355,23673.45
9,270392.28355,23673.45
10,266912.961115,22645.772435
11,266912.961115,3218.77243505
12,253632.0,1396.73355
13,245518.0,1396.73355
14,248269.0,1396.73355
15,249067.0,1396.73355
16,254769.0,1396.73355
17,266912.961115,3729.77243505
18,274871.28355,23673.45
19,269808.28355,23673.45
20,266912.961115,6121.77243505
21,254374.0,1396.73355
22,242463.0,1396.73355
23,234172.0,1396.73355
24,232037.0,1396.73355
25,232196.0,1361.223375
26,232719.0,1361.223375
27,235158.0,1361.223375
28,245653.0,1361.223375
29,260113.0,1361.223375
30,276333.0,1361.223375
31,293767.0,1361.223375
32,297885.07509,12027.148285
33,297885.07509,16810.148285
34,297885.07509,14391.148285
35,296494.0,1361.223375
36,288432.0,1361.223375
37,287464.0,1361.223375
38,288275.0,1361.223375
39,291518.0,1361.223375
40,297885.07509,6173.14828505
41,301522.773375,23673.45
42,327870.773375,23673.45
43,318102.773375,23673.45
44,297885.07509,20639.148285
45,295320.0,1361.223375
46,280375.0,1361.223375
47,270817.0,1361.223375
48,265932.0,1361.223375
49,263863.0,1427.509035
50,262033.0,1427.509035
51,263496.0,1427.509035
52,269972.0,1427.509035
53,283365.0,1427.509035
54,300936.0,1427.509035
55,320280.0,1427.509035
56,332321.562385,7080.94665004
57,332321.562385,12696.94665
58,332321.562385,9994.94665004
59,324216.0,1427.509035
60,313136.0,1427.509035
61,307617.0,1427.509035
62,304803.0,1427.509035
63,308207.0,1427.509035
64,320545.0,1427.509035
65,332321.562385,11974.94665
66,349793.059035,23673.45
67,351490.059035,23673.45
68,341372.059035,23673.45
69,332321.562385,19790.94665
70,332321.562385,8868.94665004
71,329396.0,1427.509035
72,320566.0,1427.509035
73,313050.0,1581.38646
74,307771.0,1581.38646
75,306111.0,1581.38646
76,310610.0,1581.38646
77,313584.084144,4678.30231566
78,313584.084144,13016.3023157
79,313584.084144,22845.3023157
80,319639.93646,23673.45
81,313584.084144,22626.3023157
82,313584.084144,12160.3023157
83,303207.0,1581.38646
84,289700.0,1581.38646
85,277469.0,1581.38646
86,273804.0,1581.38646
87,275077.0,1581.38646
88,285382.0,1581.38646
89,303961.0,1581.38646
90,313584.084144,17490.3023157
91,313584.084144,16833.3023157
92,313584.084144,5796.30231566
93,305197.0,1581.38646
94,290149.0,1581.38646
95,279762.0,1581.38646
96,275337.0,1581.38646
97,275367.0,1676.08026
98,277035.0,1676.08026
99,282733.0,1676.08026
100,290526.0,1676.08026
101,298081.0,1676.08026
102,307816.0,1676.08026
103,310686.004482,10601.0757777
104,310686.004482,20196.0757777
105,310686.004482,13599.0757777
106,310686.004482,4494.07577767
107,301768.0,1676.08026
108,289466.0,1676.08026
109,281245.0,1676.08026
110,279455.0,1676.08026
111,282875.0,1676.08026
112,294334.0,1676.08026
113,310686.004482,7348.07577767
114,323641.63026,23673.45
115,326520.63026,23673.45
116,319341.63026,23673.45
117,310686.004482,22182.0757777
118,310686.004482,10176.0757777
119,306784.0,1676.08026
120,297589.0,1676.08026
121,289978.0,1784.97813
122,283643.0,1784.97813
123,281092.0,1784.97813
124,286185.0,1784.97813
125,295260.0,1784.97813
126,308184.0,1784.97813
127,316172.481108,9462.49702229
128,316172.481108,22849.4970223
129,316172.481108,21633.4970223
130,316172.481108,13818.4970223
131,313189.0,1784.97813
132,297870.0,1784.97813
133,288848.0,1784.97813
134,284320.0,1784.97813
135,286537.0,1784.97813
136,297973.0,1784.97813
137,316172.481108,7521.49702229
138,332116.52813,23673.45
139,333085.52813,23673.45
140,317791.52813,23673.45
141,316172.481108,10001.4970223
142,305138.0,1784.97813
143,287009.0,1784.97813
144,273876.0,1784.97813
145,264182.0,1825.222995
146,257527.0,1825.222995
147,256890.0,1825.222995
148,262449.0,1825.222995
149,273884.0,1825.222995
150,290581.0,1825.222995
151,309824.0,1825.222995
152,310748.005762,17810.2172327
153,310748.005762,20706.2172327
154,310748.005762,17755.2172327
155,310005.0,1825.222995
156,293269.0,1825.222995
157,283704.0,1825.222995
158,280473.0,1825.222995
159,284639.0,1825.222995
160,296627.0,1825.222995
161,310748.005762,11340.2172327
162,331561.772995,23673.45
163,333106.772995,23673.45
164,317021.772995,23673.45
165,310748.005762,15246.2172327
166,308839.0,1825.222995
167,294404.0,1825.222995
168,285547.0,1825.222995
169,279152.0,1879.67193
170,273687.0,1879.67193
171,272896.0,1879.67193
172,280240.0,1879.67193
173,291496.0,1879.67193
174,300880.493778,6886.17815196
175,300880.493778,12595.178152
176,300880.493778,21646.178152
177,300880.493778,18627.178152
178,300880.493778,7018.17815196
179,273926.0,1879.67193
180,251501.0,1879.67193
181,243621.0,1879.67193
182,244933.0,1879.67193
183,252623.0,1879.67193
184,267001.0,1879.67193
185,293657.0,1879.67193
186,311898.22193,23673.45
187,317700.22193,23673.45
188,306137.22193,23673.45
189,300880.493778,15954.178152
190,300880.493778,3019.17815196
191,291933.0,1879.67193
192,284789.0,1879.67193
193,277577.0,2078.52891
194,272097.0,2078.52891
195,272651.0,2078.52891
196,277191.0,2078.52891
197,285724.0,2078.52891
198,299453.0,2078.52891
199,311763.408838,6060.12007229
200,311763.408838,20922.1200723
201,311763.408838,18808.1200723
202,311763.408838,8706.12007229
203,299740.0,2078.52891
204,274525.0,2078.52891
205,266453.0,2078.52891
206,270354.0,2078.52891
207,281800.0,2078.52891
208,297312.0,2078.52891
209,311763.408838,12689.1200723
210,333480.07891,23673.45
211,333418.07891,23673.45
212,316894.07891,23673.45
213,311763.408838,13698.1200723
214,308042.0,2078.52891
215,295534.0,2078.52891
216,289688.0,2078.52891
217,283909.0,2102.20236
218,279166.0,2102.20236
219,278459.0,2102.20236
220,286402.0,2102.20236
221,297843.0,2102.20236
222,313857.0,2102.20236
223,324204.599246,11502.603114
224,333153.75236,23673.45
225,338122.75236,23673.45
226,333342.75236,23673.45
227,324204.599246,18830.603114
228,324204.599246,2704.60311395
229,310517.0,2102.20236
230,302298.0,2102.20236
231,298574.0,2102.20236
232,302365.0,2102.20236
233,318887.0,2102.20236
234,324204.599246,22914.603114
235,324204.599246,19738.603114
236,324204.599246,4837.60311395
237,314148.0,2102.20236
238,302475.0,2102.20236
239,292811.0,2102.20236
240,287400.0,2102.20236
241,280058.0,2052.488115
242,273374.0,2052.488115
