Timepoint,net_load_final,hydro_dispatch_final
1,271023.0,1396.73355
2,264748.0,1396.73355
3,267330.0,1396.73355
4,273380.0,1396.73355
5,284043.0,1396.73355
6,297343.0,1396.73355
7,309290.421584,4333.31196566
8,309290.421584,18325.3119657
9,311832.28355,23673.45
10,314508.28355,23673.45
11,309290.421584,18438.3119657
12,309290.421584,6944.31196566
13,306904.0,1396.73355
14,304903.0,1396.73355
15,302178.0,1396.73355
16,303662.0,1396.73355
17,309290.421584,3734.31196566
18,309290.421584,19935.3119657
19,309290.421584,17892.3119657
20,309290.421584,6336.31196566
21,301894.0,1396.73355
22,289696.0,1396.73355
23,279024.0,1396.73355
24,272679.0,1396.73355
25,269493.0,1361.223375
26,266885.0,1361.223375
27,267531.0,1361.223375
28,274497.0,1361.223375
29,285945.0,1361.223375
30,300502.0,1361.223375
31,316710.0,1361.223375
32,329831.683203,3154.54017225
33,329831.683203,13558.5401722
34,329831.683203,17633.5401722
35,329831.683203,9764.54017225
36,329831.683203,3892.54017225
37,329148.0,1361.223375
38,326602.0,1361.223375
39,328328.0,1361.223375
40,329831.683203,6970.54017225
41,329831.683203,21013.5401722
42,343489.773375,23673.45
43,338654.773375,23673.45
44,329831.683203,18740.5401723
45,329831.683203,3069.54017225
46,317122.0,1361.223375
47,306185.0,1361.223375
48,298745.0,1361.223375
49,293022.0,1427.509035
50,288595.0,1427.509035
51,288601.0,1427.509035
52,293145.0,1427.509035
53,304194.0,1427.509035
54,320031.0,1427.509035
55,338179.0,1427.509035
56,353402.929168,4130.57986691
57,353402.929168,15130.5798669
58,353402.929168,18233.5798669
59,353402.929168,9002.57986691
60,352920.0,1427.509035
61,347558.0,1427.509035
62,343148.0,1427.509035
63,342759.0,1427.509035
64,349685.0,1427.509035
65,353402.929168,11121.5798669
66,358064.059035,23673.45
67,359931.059035,23673.45
68,353402.929168,23495.5798669
69,353402.929168,12964.5798669
70,353402.929168,1429.57986691
71,340851.0,1427.509035
72,330552.0,1427.509035
73,321722.0,1581.38646
74,315194.0,1581.38646
75,312689.0,1581.38646
76,316321.0,1581.38646
77,322263.0,1581.38646
78,331033.0,1581.38646
79,331318.691783,12085.6946768
80,331318.691783,21559.6946768
81,331318.691783,22694.6946768
82,331318.691783,20867.6946768
83,331318.691783,10961.6946768
84,331318.691783,1809.69467684
85,322155.0,1581.38646
86,317293.0,1581.38646
87,315226.0,1581.38646
88,320640.0,1581.38646
89,331318.691783,1907.69467684
90,331318.691783,17179.6946768
91,331318.691783,17729.6946768
92,331318.691783,12301.6946768
93,331318.691783,3184.69467684
94,319641.0,1581.38646
95,309155.0,1581.38646
96,303613.0,1581.38646
97,300330.0,1676.08026
98,299359.0,1676.08026
99,302428.0,1676.08026
100,307566.0,1676.08026
101,314501.0,1676.08026
102,324231.0,1676.08026
103,331826.740182,5543.34007819
104,331826.740182,16078.3400782
105,331826.740182,16887.3400782
106,331826.740182,15254.3400782
107,331826.740182,9360.34007819
108,331057.0,1676.08026
109,323548.0,1676.08026
110,320034.0,1676.08026
111,319817.0,1676.08026
112,325091.0,1676.08026
113,331826.740182,7574.34007819
114,332807.63026,23673.45
115,335366.63026,23673.45
116,331826.740182,23419.3400782
117,331826.740182,15675.3400782
118,331826.740182,4153.34007819
119,321794.0,1676.08026
120,312032.0,1676.08026
121,303770.0,1784.97813
122,297120.0,1784.97813
123,294332.0,1784.97813
124,298289.0,1784.97813
125,306502.0,1784.97813
126,318887.0,1784.97813
127,334083.0,1784.97813
128,339484.647774,11234.3303556
129,339484.647774,17775.3303556
130,339484.647774,18530.3303556
131,339484.647774,11170.3303556
132,339344.0,1784.97813
133,332368.0,1784.97813
134,327802.0,1784.97813
135,327525.0,1784.97813
136,334158.0,1784.97813
137,339484.647774,12173.3303556
138,348200.52813,23673.45
139,350248.52813,23673.45
140,341833.52813,23673.45
141,339484.647774,14403.3303556
142,335172.0,1784.97813
143,317727.0,1784.97813
144,304894.0,1784.97813
145,295182.0,1825.222995
146,288400.0,1825.222995
147,286424.0,1825.222995
148,290740.0,1825.222995
149,300313.0,1825.222995
150,315677.0,1825.222995
151,333619.0,1825.222995
152,342209.257401,10455.9655941
153,342209.257401,19346.9655941
154,342209.257401,21065.9655941
155,342209.257401,11235.9655941
156,340200.0,1825.222995
157,332596.0,1825.222995
158,328673.0,1825.222995
159,330428.0,1825.222995
160,337031.0,1825.222995
161,342209.257401,11420.9655941
162,349690.772995,23673.45
163,351747.772995,23673.45
164,342209.257401,22909.9655941
165,342209.257401,11920.9655941
166,338306.0,1825.222995
167,324745.0,1825.222995
168,315940.0,1825.222995
169,309682.0,1879.67193
170,303427.0,1879.67193
171,302394.0,1879.67193
172,307855.0,1879.67193
173,317593.0,1879.67193
174,332056.0,1879.67193
175,339609.922349,5468.74958053
176,339609.922349,19200.7495805
177,340836.22193,23673.45
178,339609.922349,20875.7495805
179,339609.922349,2276.74958053
180,324966.0,1879.67193
181,317558.0,1879.67193
182,314827.0,1879.67193
183,316626.0,1879.67193
184,323677.0,1879.67193
185,339609.922349,2446.74958053
186,340846.22193,23673.45
187,344371.22193,23673.45
188,339609.922349,22056.7495805
189,339609.922349,13420.7495805
190,338898.0,1879.67193
191,327264.0,1879.67193
192,318321.0,1879.67193
193,309288.0,2078.52891
194,301878.0,2078.52891
195,299667.0,2078.52891
196,302992.0,2078.52891
197,310909.0,2078.52891
198,324029.0,2078.52891
199,340652.0,2078.52891
200,345789.742171,13290.786739
201,345789.742171,19082.786739
202,345789.742171,16293.786739
203,345789.742171,5167.78673895
204,332745.0,2078.52891
205,326289.0,2078.52891
206,327039.0,2078.52891
207,332180.0,2078.52891
208,340028.0,2078.52891
209,345789.742171,13221.786739
210,354814.07891,23673.45
211,355683.07891,23673.45
212,346358.07891,23673.45
213,345789.742171,13826.786739
214,343642.0,2078.52891
215,330545.0,2078.52891
216,322454.0,2078.52891
217,313816.0,2102.20236
218,306537.0,2102.20236
219,304397.0,2102.20236
220,309906.0,2102.20236
221,319131.0,2102.20236
222,334772.0,2102.20236
223,352801.0,2102.20236
224,354566.932579,20350.2697806
225,361587.75236,23673.45
226,363063.75236,23673.45
227,355972.75236,23673.45
228,354566.932579,14108.2697806
229,354566.932579,3398.26978062
230,348770.0,2102.20236
231,343766.0,2102.20236
232,344190.0,2102.20236
233,354118.0,2102.20236
234,354566.932579,17036.2697806
235,354566.932579,16028.2697806
236,354566.932579,9607.26978062
237,353567.0,2102.20236
238,341303.0,2102.20236
239,328955.0,2102.20236
240,320043.0,2102.20236
241,310624.0,2052.488115
242,301959.0,2052.488115
243,298316.0,2052.488115
244,301118.0,2052.488115
245,307226.0,2052.488115
246,319185.0,2052.488115
247,334678.0,2052.488115
248,344960.662064,8626.82605124
249,344960.662064,18076.8260512
250,344960.662064,21963.8260512
251,344960.662064,14651.8260512
252,341782.0,2052.488115
253,330744.0,2052.488115
254,326747.0,2052.488115
255,327565.0,2052.488115
256,334527.0,2052.488115
257,344960.662064,6721.82605124
258,346056.038115,23673.45
259,349076.038115,23673.45
260,344960.662064,21781.8260512
261,344960.662064,13124.8260512
262,342718.0,2052.488115
263,329521.0,2052.488115
264,319741.0,2052.488115
265,309909.0,2033.549355
266,301797.0,2033.549355
267,299046.0,2033.549355
268,302591.0,2033.549355
269,309568.0,2033.549355
270,320042.0,2033.549355
271,333574.0,2033.549355
272,335329.854515,14403.6948395
273,335329.854515,20830.6948395
274,336977.099355,23673.45
275,335329.854515,20956.6948395
276,335329.854515,10624.6948395
277,334805.0,2033.549355
278,328635.0,2033.549355
279,325476.0,2033.549355
280,327485.0,2033.549355
281,335329.854515,3391.69483954
282,335329.854515,17194.6948395
283,335329.854515,17372.6948395
284,335329.854515,11464.6948395
285,335329.854515,5104.69483954
286,331577.0,2033.549355
287,326289.0,2033.549355
288,323997.0,2033.549355
289,320108.0,2069.05953
290,314066.0,2069.05953
291,313588.0,2069.05953
292,318634.0,2069.05953
293,325829.0,2069.05953
294,337115.0,2069.05953
295,350800.0,2069.05953
296,351809.103419,15271.9561106
297,351809.103419,20858.9561106
298,351809.103419,20862.9561106
299,351809.103419,16353.9561106
300,351809.103419,7095.95611059
301,350183.0,2069.05953
302,347397.0,2069.05953
303,345897.0,2069.05953
304,348409.0,2069.05953
305,351809.103419,7280.95611059
306,351809.103419,20157.9561106
307,351809.103419,18804.9561106
308,351809.103419,12367.9561106
309,351809.103419,5464.95611059
310,347838.0,2069.05953
311,339085.0,2069.05953
312,332964.0,2069.05953
313,324595.0,2166.120675
314,317063.0,2166.120675
315,314865.0,2166.120675
316,321436.0,2166.120675
317,328247.0,2166.120675
318,338120.0,2166.120675
319,342671.850167,10481.2705076
320,342671.850167,21176.2705076
321,342671.850167,22260.2705076
322,342671.850167,21309.2705076
323,342671.850167,15027.2705076
324,342671.850167,6046.27050759
325,338582.0,2166.120675
326,334207.0,2166.120675
327,331933.0,2166.120675
328,331863.0,2166.120675
329,340547.0,2166.120675
330,342671.850167,15016.2705076
331,342671.850167,16503.2705076
332,342671.850167,10848.2705076
333,342671.850167,4493.27050759
334,335340.0,2166.120675
335,324758.0,2166.120675
336,316096.0,2166.120675
337,307354.0,2142.447225
338,299743.0,2142.447225
339,297279.0,2142.447225
340,302920.0,2142.447225
341,312603.0,2142.447225
342,325768.0,2142.447225
343,342847.0,2142.447225
344,346203.037653,14182.4095723
345,346203.037653,19370.4095723
346,346203.037653,18711.4095723
347,346203.037653,11524.4095723
348,345574.0,2142.447225
349,338196.0,2142.447225
350,335193.0,2142.447225
351,334591.0,2142.447225
352,337828.0,2142.447225
353,346203.037653,4716.40957232
354,346203.037653,20757.4095723
355,346203.037653,23328.4095723
356,346203.037653,18135.4095723
357,346203.037653,10624.4095723
358,344246.0,2142.447225
359,332555.0,2142.447225
360,323993.0,2142.447225
361,316108.0,2118.773775
362,310381.0,2118.773775
363,308744.0,2118.773775
364,311885.0,2118.773775
365,318391.0,2118.773775
366,330724.0,2118.773775
367,346087.0,2118.773775
368,353161.731537,9484.04223761
369,353161.731537,17054.0422376
370,353161.731537,18952.0422376
371,353161.731537,10061.0422376
372,348203.0,2118.773775
373,336886.0,2118.773775
374,331900.0,2118.773775
375,330072.0,2118.773775
376,336431.0,2118.773775
377,350329.0,2118.773775
378,353161.731537,18223.0422376
379,353574.323775,23673.45
380,353161.731537,21614.0422376
381,353161.731537,16390.0422376
382,353161.731537,6254.04223761
383,345626.0,2118.773775
384,335378.0,2118.773775
385,327068.0,2142.447225
386,321772.0,2142.447225
387,320584.0,2142.447225
388,324162.0,2142.447225
389,330986.0,2142.447225
390,341327.0,2142.447225
391,342288.049203,13327.3980216
392,343141.997225,23673.45
393,343827.997225,23673.45
394,342288.049203,21687.3980216
395,342288.049203,13896.3980216
396,341662.0,2142.447225
397,330831.0,2142.447225
398,323700.0,2142.447225
399,318142.0,2142.447225
400,318919.0,2142.447225
401,330297.0,2142.447225
402,342288.049203,8098.39802155
403,342288.049203,14806.3980216
404,342288.049203,12870.3980216
405,342288.049203,9317.39802155
406,341420.0,2142.447225
407,332604.0,2142.447225
408,326535.0,2142.447225
409,318577.0,2166.120675
410,309650.0,2166.120675
411,304152.0,2166.120675
412,306455.0,2166.120675
413,311968.0,2166.120675
414,321914.0,2166.120675
415,333797.0,2166.120675
416,337671.355664,9081.76501084
417,337671.355664,12369.7650108
418,337671.355664,12359.7650108
419,337671.355664,6716.76501084
420,333629.0,2166.120675
421,327909.0,2166.120675
422,326075.0,2166.120675
423,325562.0,2166.120675
424,328851.0,2166.120675
425,337671.355664,6819.76501084
426,339875.670675,23673.45
427,344688.670675,23673.45
428,340242.670675,23673.45
429,337671.355664,18551.7650108
430,337671.355664,6241.76501084
431,328907.0,2166.120675
432,320406.0,2166.120675
433,312385.0,2118.773775
434,304328.0,2118.773775
435,298420.0,2118.773775
436,300090.0,2118.773775
437,305062.0,2118.773775
438,312343.0,2118.773775
439,320151.974244,5573.79953149
440,320151.974244,16923.7995315
441,320151.974244,19024.7995315
442,320151.974244,17273.7995315
443,320151.974244,12870.7995315
444,319953.0,2118.773775
445,312192.0,2118.773775
446,310866.0,2118.773775
447,310502.0,2118.773775
448,312739.0,2118.773775
449,320151.974244,2377.79953149
450,320151.974244,17183.7995315
451,320151.974244,20625.7995315
452,320151.974244,10914.7995315
453,317088.0,2118.773775
454,307265.0,2118.773775
455,300854.0,2118.773775
456,300061.0,2118.773775
457,299036.0,2054.85546
458,296877.0,2054.85546
459,297741.0,2054.85546
460,302642.0,2054.85546
461,310535.0,2054.85546
462,322733.0,2054.85546
463,335966.0,2054.85546
464,341345.819619,6985.0358414
465,341345.819619,9769.0358414
466,341345.819619,8619.0358414
467,336885.0,2054.85546
468,325254.0,2054.85546
469,319280.0,2054.85546
470,318215.0,2054.85546
471,319830.0,2054.85546
472,325599.0,2054.85546
473,340160.0,2054.85546
474,341345.819619,21963.0358414
475,347149.40546,23673.45
476,343160.40546,23673.45
477,341345.819619,19018.0358414
478,341345.819619,7972.0358414
479,335756.0,2054.85546
480,329020.0,2054.85546
481,321501.0,1931.75352
482,313694.0,1931.75352
483,311029.0,1931.75352
484,314607.0,1931.75352
485,320198.0,1931.75352
486,326698.586897,3814.16662316
487,326698.586897,13284.1666232
488,326698.586897,21194.1666232
489,326698.586897,19640.1666232
490,326698.586897,11028.1666232
491,325771.0,1931.75352
492,315257.0,1931.75352
493,306774.0,1931.75352
494,305178.0,1931.75352
495,303592.0,1931.75352
496,305737.0,1931.75352
497,318737.0,1931.75352
498,326698.586897,13817.1666232
499,326698.586897,19556.1666232
500,326698.586897,15477.1666232
501,326698.586897,7763.16662316
502,322847.0,1931.75352
503,313176.0,1931.75352
504,306861.0,1931.75352
505,298925.0,1865.46786
506,292042.0,1865.46786
507,287919.0,1865.46786
508,292123.0,1865.46786
509,297628.0,1865.46786
510,308378.0,1865.46786
511,321401.0,1865.46786
512,325603.055787,9517.41207263
513,325603.055787,12142.4120726
514,325603.055787,7057.41207263
515,321598.0,1865.46786
516,314615.0,1865.46786
517,312925.0,1865.46786
518,314839.0,1865.46786
519,317103.0,1865.46786
520,320078.0,1865.46786
521,325603.055787,7698.41207263
522,326657.01786,23673.45
523,331475.01786,23673.45
524,325603.055787,22964.4120726
525,325603.055787,14320.4120726
526,325603.055787,5521.41207263
527,320222.0,1865.46786
528,314047.0,1865.46786
529,307407.0,1811.018925
530,300864.0,1811.018925
531,298865.0,1811.018925
532,303250.0,1811.018925
533,309602.0,1811.018925
