Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,4270.06262475,2295.33513,3430.0,748.413,0.0,19002.7462453,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,234669,60000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,18582.1408525,202459.392467,1019.385,176.4,19.2,0.0,0.0,0.0,0.0,230127,60000.0
3,1455.59296221,2295.33513,3430.0,748.413,0.0,17737.2159078,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,230589,60000.0
4,4562.68922883,2295.33513,3430.0,748.413,0.0,16529.1196412,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,232488,60000.0
5,10897.1652874,2295.33513,3430.0,748.413,0.0,15274.6435826,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,237568,60000.0
6,18813.1605003,2295.33513,3430.0,748.413,0.0,14782.8483697,203510.673,1140.57,370.8,19.2,0.0,0.0,0.0,0.0,245111,60000.0
7,12039.1671817,2295.33513,3430.0,748.413,0.0,14609.8918643,203510.673,1140.57,370.8,19.2,0.0,16220.949824,0.0,0.0,254385,43779.050176
8,2608.169088,2295.33513,3430.0,748.413,5251.38181767,14859.3013323,203510.673,1140.57,327.956632076,19.2,0.0,30000.0,0.0,0.0,264191,13779.050176
9,1396.73355,2295.33513,3430.0,748.413,31647.1330068,13745.0921372,203510.673,1140.57,370.8,19.2,0.0,13779.050176,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,58872.0949769,12922.210751,196689.727592,697.185,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,81000.4942534,14007.1057671,181226.223,697.185,8.1,19.2,0.0,0.0,-8463.78970056,0.0,276365,7194.22124547
12,1396.73355,2295.33513,3430.0,748.413,94356.7096518,14909.1756859,181226.223,697.185,8.1,19.2,0.0,0.0,-26274.0750177,0.0,272813,29527.1850105
13,1396.73355,2295.33513,3430.0,748.413,99603.6050245,14464.5316565,175268.896639,697.185,8.1,19.2,0.0,0.0,-30000.0,0.0,267932,55027.1850105
14,1396.73355,2295.33513,3430.0,748.413,95853.1798316,12411.2461481,175973.60734,697.185,8.1,19.2,0.0,0.0,-30000.0,0.0,262833,80527.1850105
15,1396.73355,2295.33513,3430.0,748.413,88476.1509124,11500.8553204,179808.027087,697.185,8.1,19.2,0.0,0.0,-30000.0,0.0,258380,106027.185011
16,1396.73355,2295.33513,3430.0,748.413,71946.5956152,11902.7836177,181090.259957,697.185,8.1,19.2,0.0,0.0,-16438.60587,0.0,257096,120000.0
17,1396.73355,2295.33513,3430.0,748.413,43278.8086509,12846.8992759,194130.325393,697.185,8.1,19.2,0.0,0.0,0.0,0.0,258851,120000.0
18,15595.8644774,2295.33513,3430.0,748.413,5651.22676754,12632.9367197,203510.673,1140.57,252.0,19.2,0.0,16101.7809053,0.0,0.0,261378,103898.219095
19,23673.45,2295.33513,3430.0,748.413,0.0,14474.6131461,203510.673,1140.57,252.0,19.2,0.0,12712.7457239,0.0,0.0,262257,91185.4733707
20,1410.87646798,2295.33513,3430.0,748.413,0.0,18048.132402,203510.673,1140.57,370.8,19.2,0.0,30000.0,0.0,0.0,260974,61185.4733707
21,23673.45,2295.33513,3430.0,748.413,0.0,20148.0854993,203510.673,1140.57,370.8,19.2,0.0,1185.47337075,0.0,0.0,256522,60000.0
22,16976.1811865,2295.33513,3430.0,748.413,0.0,20368.6276835,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,248741,60000.0
23,9086.84050765,2295.33513,3430.0,748.413,0.0,19904.9683624,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,240388,60000.0
24,3810.66038717,2295.33513,3430.0,748.413,0.0,18634.1484828,203510.673,1140.57,252.0,19.2,0.0,0.0,0.0,0.0,233841,60000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,17212.7396528,201888.178912,2112.246,8.1,19.2,0.0,0.0,0.0,0.0,229061,60000.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,16016.3417581,199521.576807,2112.246,8.1,19.2,0.0,0.0,0.0,0.0,225498,60000.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,15134.6903157,199248.228249,2112.246,8.1,19.2,0.0,0.0,0.0,0.0,224343,60000.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,13684.7372984,203005.181267,2112.246,8.1,19.2,0.0,0.0,0.0,0.0,226650,60000.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,12577.585226,209320.648339,2555.631,176.4,19.2,0.0,0.0,0.0,0.0,232470,60000.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,12149.6590135,209557.773,2555.631,176.4,19.2,0.0,8654.8015515,0.0,0.0,240934,51345.1984485
31,1361.223375,2280.89906,3430.0,748.413,0.0,11861.0622748,209557.60517,2555.631,176.4,19.2,0.0,18910.5661204,0.0,0.0,250901,32434.6323281
32,1361.223375,2280.89906,3430.0,748.413,5112.60667358,11428.9110085,209505.123,2555.631,176.4,19.2,0.0,24597.5928829,0.0,0.0,261216,7837.03944521
33,1361.223375,2280.89906,3430.0,748.413,32290.2247175,10041.8464023,209505.123,2555.631,176.4,19.2,0.0,7837.03944521,0.0,0.0,270246,0.0
34,1361.223375,2280.89906,3430.0,748.413,60215.1207037,8323.62132362,196895.176538,2112.246,8.1,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,1361.223375,2280.89906,3430.0,748.413,81452.763591,8479.93081143,186237.873,2112.246,8.1,19.2,0.0,0.0,-11742.6488374,0.0,274388,9981.25151181
36,1361.223375,2280.89906,3430.0,748.413,96531.7501311,6977.16137264,186237.873,2112.246,8.1,19.2,0.0,0.0,-28992.8659387,0.0,270714,34625.1875597
37,1361.223375,2280.89906,3430.0,748.413,99944.9062251,4686.80286109,181820.209479,2112.246,8.1,19.2,0.0,0.0,-30000.0,0.0,266412,60125.1875597
38,1361.223375,2280.89906,3430.0,748.413,98089.2843356,3193.89331431,181952.740915,2112.246,8.1,19.2,0.0,0.0,-30000.0,0.0,263196,85625.1875597
39,1361.223375,2280.89906,3430.0,748.413,92503.0455888,2400.71260276,186237.873,2112.246,8.1,19.2,0.0,0.0,-29355.7126266,0.0,261746,110577.543292
40,1361.223375,2280.89906,3430.0,748.413,75373.2857682,2656.35030252,186320.52568,2112.246,8.1,19.2,0.0,0.0,-11085.2431855,0.0,263225,120000.0
41,1361.223375,2280.89906,3430.0,748.413,46876.9699566,3483.40474303,207293.343865,2434.446,8.1,19.2,0.0,0.0,0.0,0.0,267936,120000.0
42,23673.45,2280.89906,3430.0,748.413,6553.1130962,4543.14743468,210670.173,3970.692,370.8,19.2,0.0,16114.1124091,0.0,0.0,272374,103885.887591
43,23673.45,2280.89906,3430.0,748.413,0.0,7485.15250816,210670.173,3970.692,425.238812833,19.2,0.0,20825.781619,0.0,0.0,273529,83060.1059719
44,23673.45,2280.89906,3430.0,748.413,0.0,11653.2413512,210670.173,3970.692,484.911,19.2,0.0,15483.0205888,0.0,0.0,272414,67577.0853831
45,23673.45,2280.89906,3430.0,748.413,0.0,14866.1765569,210670.173,3970.692,484.911,19.2,0.0,7577.08538308,0.0,0.0,267721,60000.0
46,22247.9146818,2280.89906,3430.0,748.413,0.0,15349.9082582,210670.173,3970.692,370.8,19.2,0.0,0.0,0.0,0.0,259088,60000.0
47,14195.467242,2280.89906,3430.0,748.413,0.0,14716.355698,210670.173,3970.692,370.8,19.2,0.0,0.0,0.0,0.0,250402,60000.0
48,8562.68610122,2280.89906,3430.0,748.413,0.0,13892.823019,210670.173,3970.692,412.113819819,19.2,0.0,0.0,0.0,0.0,243987,60000.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,13004.4320503,215106.5835,2488.42728467,8.1,19.2,0.0,0.0,0.0,0.0,238528,60000.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,12395.0457255,212499.0585,2402.442,8.1,19.2,0.0,0.0,-642.103390544,0.0,234583,60545.787882
51,1427.509035,2295.33513,3430.0,748.413,0.0,11945.5318495,212499.0585,2402.442,8.1,19.2,0.0,0.0,-1019.58951448,0.0,233756,61412.4389693
52,1427.509035,2295.33513,3430.0,748.413,0.0,11519.3533178,214213.647517,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,236064,61412.4389693
53,1427.509035,2295.33513,3430.0,748.413,0.0,10871.5609137,219372.461921,3633.12,176.4,19.2,0.0,0.0,0.0,0.0,241974,61412.4389693
54,1427.509035,2295.33513,3430.0,748.413,0.0,10614.3855307,220070.3985,4260.888,176.4,19.2,0.0,8004.47080425,0.0,0.0,251047,53407.968165
55,1427.509035,2295.33513,3430.0,748.413,0.0,10212.6158317,220037.012163,4260.888,176.4,19.2,0.0,19139.6268407,0.0,0.0,261747,34268.3413243
56,1427.509035,2295.33513,3430.0,748.413,5155.40218089,9746.32983939,220013.6985,4260.888,176.4,19.2,0.0,25571.8243147,0.0,0.0,272845,8696.51700962
57,1427.509035,2295.33513,3430.0,748.413,32358.1619918,8121.87733354,220013.6985,4260.888,176.4,19.2,0.0,8696.51700962,0.0,0.0,281548,0.0
58,1427.509035,2295.33513,3430.0,748.413,60317.9922664,6175.73755142,208925.271017,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,285750,0.0
59,1427.509035,2295.33513,3430.0,748.413,84006.2438818,5958.28263337,195003.5985,2402.442,8.1,19.2,0.0,0.0,-10886.1241801,0.0,284413,9253.20555312
60,1427.509035,2295.33513,3430.0,748.413,98089.6409785,5070.03216323,194912.008793,2402.442,8.1,19.2,0.0,0.0,-27749.6810995,0.0,280653,32840.4344877
61,1427.509035,2295.33513,3430.0,748.413,104281.163649,3751.68190434,187753.155282,2402.442,8.1,19.2,0.0,0.0,-30000.0,0.0,276117,58340.4344877
62,1427.509035,2295.33513,3430.0,748.413,103599.118012,2773.0140246,185621.768799,2275.542,8.1,19.2,0.0,0.0,-30000.0,0.0,272198,83840.4344877
63,1427.509035,2295.33513,3430.0,748.413,93995.3095112,2303.69936544,192807.991958,2402.442,8.1,19.2,0.0,0.0,-30000.0,0.0,269438,109340.434488
64,1427.509035,2295.33513,3430.0,748.413,75007.9498344,2272.31780919,194825.3985,2402.442,8.1,19.2,0.0,0.0,-12540.6653086,0.0,269896,120000.0
65,1427.509035,2295.33513,3430.0,748.413,46269.0046134,2380.3969253,214769.599296,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,273750,120000.0
66,23673.45,2295.33513,3430.0,748.413,6618.78332898,2673.65371298,223192.638,4551.084,176.4,19.2,0.0,10245.042828,0.0,0.0,277624,109754.957172
67,19203.9770319,2295.33513,3430.0,748.413,0.0,3572.17517064,223192.638,4551.084,176.4,19.2,0.0,22501.7776675,0.0,0.0,279691,87253.1795045
68,23673.45,2295.33513,3430.0,748.413,0.0,5078.83106684,223192.638,4551.084,176.4,19.2,0.0,15800.6488032,0.0,0.0,278966,71452.5307013
69,23673.45,2295.33513,3430.0,748.413,0.0,6352.34901679,223192.638,4551.084,184.5361093,19.2,0.0,9884.99474391,0.0,0.0,274332,61567.5359574
70,23673.45,2295.33513,3430.0,748.413,0.0,6042.3439126,223192.638,4551.084,252.0,19.2,0.0,1567.5359574,0.0,0.0,265772,60000.0
71,16082.9579178,2295.33513,3430.0,748.413,0.0,5207.97195224,223192.638,4551.084,176.4,19.2,0.0,0.0,0.0,0.0,255704,60000.0
72,8592.27685537,2295.33513,3430.0,748.413,0.0,4380.65301463,223192.638,4551.084,176.4,19.2,0.0,0.0,0.0,0.0,247386,60000.0
73,11880.9276994,2295.33513,3430.0,748.413,0.0,3919.08717059,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,241037,60000.0
74,7614.35984527,2295.33513,3430.0,748.413,0.0,3384.65502473,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,236236,60000.0
75,1581.38646,2295.33513,3430.0,748.413,0.0,2990.42614308,214180.173,4311.864,252.0,19.2,0.0,4229.20226692,0.0,0.0,234038,55770.7977331
76,8037.32845705,2295.33513,3430.0,748.413,0.0,2463.68641295,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,235738,55770.7977331
77,1581.38646,2295.33513,3430.0,748.413,0.0,2367.64986493,214180.173,4311.864,252.0,19.2,0.0,10716.9785451,0.0,0.0,239903,45053.819188
78,1581.38646,2295.33513,3430.0,748.413,0.0,2623.27196486,214180.173,4311.864,252.0,19.2,0.0,16923.3564451,0.0,0.0,246365,28130.4627429
79,23649.7532892,2295.33513,3430.0,748.413,0.0,3013.65468864,214180.173,4311.864,176.4,19.2,0.0,1963.20689219,0.0,0.0,253788,26167.2558507
80,1581.38646,2295.33513,3430.0,748.413,4806.96494378,3511.06044009,214180.173,4311.864,186.347175445,19.2,0.0,26167.2558507,0.0,0.0,261238,0.0
81,5432.41325418,2295.33513,3430.0,748.413,32747.4166217,3086.18499415,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,266503,0.0
82,1581.38646,2295.33513,3430.0,748.413,61126.9922079,2635.56403022,195402.177172,2282.832,8.1,19.2,0.0,0.0,0.0,0.0,269530,0.0
83,1581.38646,2295.33513,3430.0,748.413,84567.2310899,3323.97848937,181456.602928,2282.832,8.1,19.2,0.0,0.0,-10344.0790968,0.0,269369,8792.4672323
84,1581.38646,2295.33513,3430.0,748.413,98328.9598306,3166.33491619,181404.873,2282.832,8.1,19.2,0.0,0.0,-26929.4343368,0.0,266336,31682.4864186
85,1581.38646,2295.33513,3430.0,748.413,107446.948613,2790.72583059,171476.958966,2155.932,8.1,19.2,0.0,0.0,-30000.0,0.0,261953,57182.4864186
86,1581.38646,2295.33513,3430.0,748.413,104264.385894,2773.38982048,170965.857696,2155.932,8.1,19.2,0.0,0.0,-30000.0,0.0,258242,82682.4864186
87,1581.38646,2295.33513,3430.0,748.413,93961.9223747,2879.67595623,178263.035079,2155.932,8.1,19.2,0.0,0.0,-30000.0,0.0,255343,108182.486419
88,1581.38646,2295.33513,3430.0,748.413,74162.6497052,3061.96785942,181583.073,2282.832,8.1,19.2,0.0,0.0,-13902.9571546,0.0,255270,120000.0
89,1581.38646,2295.33513,3430.0,748.413,44432.5517621,3951.63421407,199458.547434,2282.832,8.1,19.2,0.0,0.0,0.0,0.0,258208,120000.0
90,23673.45,2295.33513,3430.0,748.413,6557.85195255,4866.68759064,214180.173,4311.864,252.0,19.2,0.0,1613.02532681,0.0,0.0,261948,118386.974673
91,4907.07863517,2295.33513,3430.0,748.413,0.0,6481.79099892,214180.173,4311.864,252.0,19.2,0.0,27360.1452359,0.0,0.0,263986,91026.8294373
92,1581.38646,2295.33513,3430.0,748.413,0.0,8524.69822107,214180.173,4311.864,252.0,19.2,0.0,28982.9301889,0.0,0.0,264326,62043.8992484
93,23673.45,2295.33513,3430.0,748.413,0.0,10222.6656216,214180.173,4311.864,252.0,19.2,0.0,2043.89924835,0.0,0.0,261177,60000.0
94,17132.8915991,2295.33513,3430.0,748.413,0.0,11487.1232709,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,253857,60000.0
95,10295.4790623,2295.33513,3430.0,748.413,0.0,11538.5358077,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,247071,60000.0
96,5985.50957832,2295.33513,3430.0,748.413,0.0,10727.5052917,214180.173,4311.864,252.0,19.2,0.0,0.0,0.0,0.0,241950,60000.0
97,1676.08026,2295.33513,3430.0,753.12,0.0,9300.57712213,212596.173,4124.592,252.0,19.2,0.0,3236.92248787,0.0,0.0,237684,56763.0775121
98,1676.08026,2295.33513,3430.0,753.12,0.0,7873.35635582,212596.173,4124.592,252.0,19.2,0.0,1368.14325418,0.0,0.0,234388,55394.934258
99,1676.08026,2295.33513,3430.0,753.12,0.0,6424.56062579,212596.173,4124.592,252.0,19.2,0.0,2465.93898421,0.0,0.0,234037,52928.9952737
100,7089.95907434,2295.33513,3430.0,753.12,0.0,5176.62079566,212596.173,4124.592,252.0,19.2,0.0,0.0,0.0,0.0,235737,52928.9952737
101,11873.1434028,2295.33513,3430.0,753.12,0.0,4558.43646721,212596.173,4124.592,252.0,19.2,0.0,0.0,0.0,0.0,239902,52928.9952737
