,allocated,dispatched,difference_RT,difference_RT_perc
102,181316.5416,181316.5416,2.03726813197e-10,0.0
103,162417.757,162417.757,-1.16415321827e-10,0.0
104,162417.757,162417.757,2.03726813197e-10,0.0
105,162417.757,162417.757,-2.91038304567e-11,0.0
106,162417.757,162417.757,-1.16415321827e-10,0.0
107,162417.757,162417.757,2.91038304567e-10,0.0
108,162417.757,162417.757,-2.61934474111e-10,0.0
109,162417.757,162417.757,1.7462298274e-10,0.0
110,183845.1919,183845.1919,-1.7462298274e-10,0.0
111,183845.1919,183845.1919,4.07453626394e-10,0.0
112,183845.1919,183845.1919,-4.94765117764e-10,0.0
113,183845.1919,183845.1919,4.65661287308e-10,0.0
114,183845.1919,183845.1919,-4.36557456851e-10,0.0
115,183845.1919,183845.1919,2.61934474111e-10,0.0
116,183845.1919,183845.1919,-2.61934474111e-10,0.0
117,172956.2874,172956.2874,3.20142135024e-10,0.0
118,172956.2874,172956.2874,-2.61934474111e-10,0.0
119,172956.2874,172956.2874,3.78349795938e-10,0.0
120,172956.2874,172956.2874,-5.52972778678e-10,0.0
121,172956.2874,172956.2874,5.23868948221e-10,0.0
122,172956.2874,172956.2874,-6.11180439591e-10,0.0
123,172956.2874,172956.2874,7.56699591875e-10,0.0
124,140876.9273,140876.9273,-7.85803422332e-10,0.0
125,140876.9273,140876.9273,7.56699591875e-10,0.0
126,140876.9273,140876.9273,-6.98491930962e-10,0.0
127,140876.9273,140876.9273,7.27595761418e-10,0.0
128,140876.9273,140876.9273,-6.98491930962e-10,0.0
129,140876.9273,140876.9273,6.69388100505e-10,0.0
130,140876.9273,140876.9273,-6.69388100505e-10,0.0
131,164404.3665,164404.3665,6.69388100505e-10,0.0
132,164404.3665,164404.3665,-6.98491930962e-10,0.0
133,164404.3665,164404.3665,5.52972778678e-10,0.0
134,164404.3665,164404.3665,-6.40284270048e-10,0.0
135,164404.3665,164404.3665,7.27595761418e-10,0.0
136,164404.3665,164404.3665,-7.27595761418e-10,0.0
137,164404.3665,164404.3665,7.56699591875e-10,0.0
138,157640.5479,157640.5479,-6.40284270048e-10,0.0
139,157640.5479,157640.5479,5.52972778678e-10,0.0
140,157640.5479,157640.5479,-5.82076609135e-10,0.0
141,157640.5479,157640.5479,6.11180439591e-10,0.0
142,157640.5479,157640.5479,-6.69388100505e-10,0.0
143,157640.5479,157640.5479,4.65661287308e-10,0.0
144,157640.5479,157640.5479,-3.49245965481e-10,0.0
145,130587.8212,130587.8212,4.22005541623e-10,0.0
146,130587.8212,130587.8212,-4.36557456851e-10,0.0
147,130587.8212,130587.8212,4.94765117764e-10,0.0
148,130587.8212,130587.8212,-5.3842086345e-10,0.0
149,130587.8212,130587.8212,5.23868948221e-10,0.0
150,130587.8212,130587.8212,-5.82076609135e-10,0.0
151,130587.8212,130587.8212,4.07453626394e-10,0.0
152,129725.5006,129725.5006,-4.07453626394e-10,0.0
153,129725.5006,129725.5006,3.78349795938e-10,0.0
154,129725.5006,129725.5006,-4.65661287308e-10,0.0
155,129725.5006,129725.5006,4.65661287308e-10,0.0
156,129725.5006,129725.5006,-4.36557456851e-10,0.0
157,129725.5006,129725.5006,5.67524693906e-10,0.0
158,129725.5006,129725.5006,-4.65661287308e-10,0.0
159,135332.1963,135332.1963,4.07453626394e-10,0.0
160,135332.1963,135332.1963,-3.78349795938e-10,0.0
161,135332.1963,135332.1963,5.23868948221e-10,0.0
162,135332.1963,135332.1963,-4.65661287308e-10,0.0
163,135332.1963,135332.1963,4.94765117764e-10,0.0
164,135332.1963,135332.1963,-5.23868948221e-10,0.0
165,135332.1963,135332.1963,4.94765117764e-10,0.0
166,120144.3136,120144.3136,-5.82076609135e-10,0.0
167,120144.3136,120144.3136,6.11180439591e-10,0.0
168,120144.3136,120144.3136,-5.3842086345e-10,0.0
169,120144.3136,120144.3136,5.67524693906e-10,0.0
170,120144.3136,120144.3136,-5.3842086345e-10,0.0
171,120144.3136,120144.3136,5.3842086345e-10,0.0
172,120144.3136,120144.3136,-5.67524693906e-10,0.0
173,147854.9302,147854.9302,5.82076609135e-10,0.0
174,147854.9302,147854.9302,-5.52972778678e-10,0.0
175,147854.9302,147854.9302,5.23868948221e-10,0.0
176,147854.9302,147854.9302,-4.07453626394e-10,0.0
177,147854.9302,147854.9302,4.94765117764e-10,0.0
178,147854.9302,147854.9302,-3.78349795938e-10,0.0
179,147854.9302,147854.9302,3.78349795938e-10,0.0
180,136783.2329,136783.2329,-3.78349795938e-10,0.0
181,136783.2329,136783.2329,4.07453626394e-10,0.0
182,136783.2329,136783.2329,-4.07453626394e-10,0.0
183,136783.2329,136783.2329,4.94765117764e-10,0.0
184,136783.2329,136783.2329,-4.07453626394e-10,0.0
185,136783.2329,136783.2329,4.65661287308e-10,0.0
186,136783.2329,136783.2329,-3.78349795938e-10,0.0
187,117774.1756,117774.1756,4.65661287308e-10,0.0
188,117774.1756,117774.1756,-5.09317032993e-10,0.0
189,117774.1756,117774.1756,4.65661287308e-10,0.0
190,117774.1756,117774.1756,-5.09317032993e-10,0.0
191,117774.1756,117774.1756,5.09317032993e-10,0.0
192,117774.1756,117774.1756,-5.09317032993e-10,0.0
193,117774.1756,117774.1756,5.09317032993e-10,0.0
194,122391.0898,122391.0898,-5.09317032993e-10,0.0
195,122391.0898,122391.0898,5.09317032993e-10,0.0
196,122391.0898,122391.0898,-5.09317032993e-10,0.0
197,122391.0898,122391.0898,5.09317032993e-10,0.0
198,122391.0898,122391.0898,-5.09317032993e-10,0.0
199,122391.0898,122391.0898,5.09317032993e-10,0.0
200,122391.0898,122391.0898,-5.09317032993e-10,0.0
201,147561.3396,147561.3396,5.52972778678e-10,0.0
202,147561.3396,147561.3396,-5.82076609135e-10,0.0
203,147561.3396,147561.3396,5.82076609135e-10,0.0
204,147561.3396,147561.3396,-5.52972778678e-10,0.0
205,147561.3396,147561.3396,5.82076609135e-10,0.0
206,147561.3396,147561.3396,-6.11180439591e-10,0.0
207,147561.3396,147561.3396,7.27595761418e-10,0.0
208,199674.0111,199674.0111,-7.27595761418e-10,0.0
209,199674.0111,199674.0111,7.56699591875e-10,0.0
210,199674.0111,199674.0111,-7.56699591875e-10,0.0
211,199674.0111,199674.0111,7.56699591875e-10,0.0
212,199674.0111,199674.0111,-7.56699591875e-10,0.0
213,199674.0111,199674.0111,7.56699591875e-10,0.0
214,199674.0111,199674.0111,-7.56699591875e-10,0.0
215,218201.4453,218201.4453,7.85803422332e-10,0.0
216,218201.4453,218201.4453,-7.85803422332e-10,0.0
217,218201.4453,218201.4453,7.85803422332e-10,0.0
218,218201.4453,218201.4453,-2.61934474111e-10,0.0
219,218201.4453,218201.4453,2.32830643654e-10,0.0
220,218201.4453,218201.4453,-1.16415321827e-10,0.0
221,218201.4453,218201.4453,2.91038304567e-11,0.0
222,237477.0644,237477.0644,-1.16415321827e-10,0.0
223,237477.0644,237477.0644,5.82076609135e-11,0.0
224,237477.0644,237477.0644,-8.73114913702e-11,0.0
225,237477.0644,237477.0644,0.0,0.0
226,237477.0644,237477.0644,-2.91038304567e-11,0.0
227,237477.0644,237477.0644,5.82076609135e-11,0.0
228,237477.0644,237477.0644,-5.82076609135e-11,0.0
229,253856.9623,253856.9623,-5.82076609135e-11,0.0
230,253856.9623,253856.9623,0.0,0.0
231,253856.9623,253856.9623,-5.82076609135e-11,0.0
232,253856.9623,253856.9623,0.0,0.0
233,253856.9623,253856.9623,2.32830643654e-10,0.0
234,253856.9623,253856.9623,-1.7462298274e-10,0.0
235,253856.9623,253856.9623,-1.16415321827e-10,0.0
236,220649.3237,220649.3237,1.45519152284e-10,0.0
237,220649.3237,220649.3237,-2.91038304567e-10,0.0
238,220649.3237,220649.3237,5.52972778678e-10,0.0
239,220649.3237,220649.3237,-5.52972778678e-10,0.0
240,220649.3237,220649.3237,3.49245965481e-10,0.0
241,220649.3237,220649.3237,-4.65661287308e-10,0.0
242,220649.3237,220649.3237,5.52972778678e-10,0.0
243,223187.3084,223187.3084,-5.82076609135e-10,0.0
244,223187.3084,223187.3084,6.11180439591e-10,0.0
245,223187.3084,223187.3084,-6.11180439591e-10,0.0
246,223187.3084,223187.3084,7.85803422332e-10,0.0
247,223187.3084,223187.3084,-8.14907252789e-10,0.0
248,223187.3084,223187.3084,8.73114913702e-10,0.0
249,223187.3084,223187.3084,-8.73114913702e-10,0.0
250,257910.7592,257910.7592,9.31322574615e-10,0.0
251,257910.7592,257910.7592,-9.60426405072e-10,0.0
252,257910.7592,257910.7592,8.73114913702e-10,0.0
253,257910.7592,257910.7592,-9.60426405072e-10,0.0
254,257910.7592,257910.7592,1.01863406599e-09,0.0
255,257910.7592,257910.7592,-1.01863406599e-09,0.0
256,257910.7592,257910.7592,1.0768417269e-09,0.0
257,262979.3895,262979.3895,-1.04773789644e-09,0.0
258,262979.3895,262979.3895,1.22236087918e-09,0.0
259,262979.3895,262979.3895,-1.16415321827e-09,0.0
260,262979.3895,262979.3895,1.22236087918e-09,0.0
261,262979.3895,262979.3895,-1.22236087918e-09,0.0
262,262979.3895,262979.3895,1.22236087918e-09,0.0
263,262979.3895,262979.3895,-1.04773789644e-09,0.0
264,287722.1037,287722.1037,1.16415321827e-09,0.0
265,287722.1037,287722.1037,-1.10594555736e-09,0.0
266,287722.1037,287722.1037,1.04773789644e-09,0.0
267,287722.1037,287722.1037,-1.10594555736e-09,0.0
268,287722.1037,287722.1037,8.73114913702e-10,0.0
269,287722.1037,287722.1037,-9.89530235529e-10,0.0
270,287722.1037,287722.1037,9.89530235529e-10,0.0
271,258630.1184,258630.1184,-8.73114913702e-10,0.0
272,258630.1184,258630.1184,9.31322574615e-10,0.0
273,258630.1184,258630.1184,-1.16415321827e-09,0.0
274,258630.1184,258630.1184,9.89530235529e-10,0.0
275,258630.1184,258630.1184,-1.22236087918e-09,0.0
276,258630.1184,258630.1184,1.36788003147e-09,0.0
277,258630.1184,258630.1184,-1.22236087918e-09,0.0
278,215877.7762,215877.7762,1.30967237055e-09,0.0
279,215877.7762,215877.7762,-1.60071067512e-09,0.0
280,215877.7762,215877.7762,1.62981450558e-09,0.0
281,215877.7762,215877.7762,-1.48429535329e-09,0.0
282,215877.7762,215877.7762,1.30967237055e-09,0.0
283,215877.7762,215877.7762,-1.33877620101e-09,0.0
284,215877.7762,215877.7762,1.33877620101e-09,0.0
285,202674.1406,202674.1406,-1.30967237055e-09,0.0
286,202674.1406,202674.1406,1.19325704873e-09,0.0
287,202674.1406,202674.1406,-1.19325704873e-09,0.0
288,202674.1406,202674.1406,1.13504938781e-09,0.0
289,202674.1406,202674.1406,-1.19325704873e-09,0.0
290,202674.1406,202674.1406,1.19325704873e-09,0.0
291,202674.1406,202674.1406,-1.04773789644e-09,0.0
292,165022.6692,165022.6692,9.89530235529e-10,0.0
293,165022.6692,165022.6692,-1.10594555736e-09,0.0
294,165022.6692,165022.6692,1.19325704873e-09,0.0
295,165022.6692,165022.6692,-1.42608769238e-09,0.0
296,165022.6692,165022.6692,1.36788003147e-09,0.0
297,165022.6692,165022.6692,-1.33877620101e-09,0.0
298,165022.6692,165022.6692,1.25146470964e-09,0.0
299,139357.1921,139357.1921,-1.2805685401e-09,0.0
300,139357.1921,139357.1921,1.10594555736e-09,0.0
301,139357.1921,139357.1921,-1.22236087918e-09,0.0
302,139357.1921,139357.1921,1.19325704873e-09,0.0
303,139357.1921,139357.1921,-1.22236087918e-09,0.0
304,139357.1921,139357.1921,1.33877620101e-09,0.0
305,139357.1921,139357.1921,-1.30967237055e-09,0.0
306,164961.4476,164961.4476,1.10594555736e-09,0.0
307,164961.4476,164961.4476,-1.25146470964e-09,0.0
308,164961.4476,164961.4476,1.2805685401e-09,0.0
309,164961.4476,164961.4476,-1.42608769238e-09,0.0
310,164961.4476,164961.4476,1.51339918375e-09,0.0
311,164961.4476,164961.4476,-1.62981450558e-09,0.0
312,164961.4476,164961.4476,1.57160684466e-09,0.0
313,151916.0033,151916.0033,-1.45519152284e-09,0.0
314,151916.0033,151916.0033,1.25146470964e-09,0.0
315,151916.0033,151916.0033,-1.22236087918e-09,0.0
316,151916.0033,151916.0033,1.22236087918e-09,0.0
317,151916.0033,151916.0033,-1.36788003147e-09,0.0
318,151916.0033,151916.0033,1.30967237055e-09,0.0
319,151916.0033,151916.0033,-1.16415321827e-09,0.0
320,137053.0701,137053.0701,1.10594555736e-09,0.0
321,137053.0701,137053.0701,-1.04773789644e-09,0.0
322,137053.0701,137053.0701,1.10594555736e-09,0.0
323,137053.0701,137053.0701,-9.89530235529e-10,0.0
324,137053.0701,137053.0701,1.0768417269e-09,0.0
325,137053.0701,137053.0701,-1.04773789644e-09,0.0
326,137053.0701,137053.0701,9.89530235529e-10,0.0
327,162814.2312,162814.2312,-1.04773789644e-09,0.0
328,162814.2312,162814.2312,1.22236087918e-09,0.0
329,162814.2312,162814.2312,-1.19325704873e-09,0.0
330,162814.2312,162814.2312,1.2805685401e-09,0.0
331,162814.2312,162814.2312,-1.48429535329e-09,0.0
332,162814.2312,162814.2312,1.62981450558e-09,0.0
333,162814.2312,162814.2312,-1.57160684466e-09,0.0
334,160285.2459,160285.2459,1.65891833603e-09,0.0
335,160285.2459,160285.2459,-1.77533365786e-09,0.0
336,160285.2459,160285.2459,1.92085281014e-09,0.0
337,160285.2459,160285.2459,-2.09547579288e-09,0.0
338,160285.2459,160285.2459,2.1536834538e-09,0.0
339,160285.2459,160285.2459,-2.09547579288e-09,0.0
340,160285.2459,160285.2459,1.97906047106e-09,0.0
341,145343.1407,145343.1407,-2.12457962334e-09,0.0
342,145343.1407,145343.1407,1.97906047106e-09,0.0
343,145343.1407,145343.1407,-1.86264514923e-09,0.0
344,145343.1407,145343.1407,1.77533365786e-09,0.0
345,145343.1407,145343.1407,-1.89174897969e-09,0.0
346,145343.1407,145343.1407,1.86264514923e-09,0.0
347,145343.1407,145343.1407,-1.77533365786e-09,0.0
348,119453.5293,119453.5293,1.83354131877e-09,0.0
349,119453.5293,119453.5293,-1.86264514923e-09,0.0
350,119453.5293,119453.5293,1.87719706446e-09,0.0
351,119453.5293,119453.5293,-1.92085281014e-09,0.0
352,119453.5293,119453.5293,2.00816430151e-09,0.0
353,119453.5293,119453.5293,-1.96450855583e-09,0.0
354,119453.5293,119453.5293,1.97906047106e-09,0.0
355,137031.1761,137031.1761,-1.92085281014e-09,0.0
356,137031.1761,137031.1761,1.92085281014e-09,0.0
357,137031.1761,137031.1761,-1.80443748832e-09,0.0
358,137031.1761,137031.1761,1.83354131877e-09,0.0
359,137031.1761,137031.1761,-1.7462298274e-09,0.0
360,137031.1761,137031.1761,1.71712599695e-09,0.0
361,137031.1761,137031.1761,-1.71712599695e-09,0.0
362,139501.8082,139501.8082,1.7462298274e-09,0.0
363,139501.8082,139501.8082,-1.7462298274e-09,0.0
364,139501.8082,139501.8082,1.71712599695e-09,0.0
365,139501.8082,139501.8082,-1.68802216649e-09,0.0
