Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,128105.186583,131640.018439,4923.468,176.4,19.2,0.0,0.0,-38065.7547016,0.0,234669,152355.891496
2,1396.73355,2295.33513,3430.0,748.413,0.0,123348.731986,131727.2085,4923.468,176.4,19.2,0.0,0.0,-37938.4901659,0.0,230127,184603.608137
3,1396.73355,2295.33513,3430.0,748.413,0.0,118558.981609,131943.2085,4923.468,176.4,19.2,0.0,0.0,-32902.739789,0.0,230589,212570.936958
4,1396.73355,2295.33513,3430.0,748.413,0.0,109609.293262,131943.2085,4923.468,176.4,19.2,0.0,0.0,-22054.0514419,0.0,232488,231316.880684
5,1396.73355,2295.33513,3430.0,748.413,0.0,102850.67631,131943.2085,4923.468,176.4,19.2,0.0,0.0,-10215.4344897,0.0,237568,240000.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,99038.2096664,132989.244654,5017.464,176.4,19.2,0.0,0.0,0.0,0.0,245111,240000.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,97114.7346087,141298.938,5876.244,370.8,19.2,0.0,1834.60171132,0.0,0.0,254385,238165.398289
8,1396.73355,2295.33513,3430.0,748.413,0.0,95937.0485451,141298.938,5876.244,370.8,19.2,0.0,12818.2877749,0.0,0.0,264191,225347.110514
9,23673.45,2295.33513,3430.0,748.413,0.0,86867.3781001,141298.938,5876.244,370.8,19.2,0.0,7503.2417699,0.0,0.0,272083,217843.868744
10,1396.73355,2295.33513,3430.0,748.413,0.0,81634.8014068,141298.938,5876.244,370.8,19.2,0.0,40008.5349132,0.0,0.0,277079,177835.333831
11,1396.73355,2295.33513,3430.0,748.413,0.0,86634.0012148,141298.938,5876.244,370.8,19.2,0.0,34295.3351052,0.0,0.0,276365,143539.998725
12,1396.73355,2295.33513,3430.0,748.413,0.0,86100.0686382,141298.938,5876.244,370.8,19.2,0.0,31277.2676818,0.0,0.0,272813,112262.731044
