Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,9867.39745433,2295.33513,3430.0,748.413,0.0,52872.9078343,155212.938,8115.444,570.411,19.2,0.0,1536.95358137,0.0,0.0,234669,118463.046419
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,155212.938,8115.444,570.411,19.2,0.0,7119.51321502,0.0,0.0,230127,111343.533204
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,155212.938,8115.444,664.911,19.2,0.0,9427.33530425,0.0,0.0,230589,101916.197899
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,155212.938,8115.444,664.911,19.2,0.0,14766.292406,0.0,0.0,232488,87149.9054934
5,1396.73355,2295.33513,3430.0,748.413,0.0,42557.8091016,155212.938,8115.444,664.911,19.2,0.0,23127.2162184,0.0,0.0,237568,64022.689275
6,23673.45,2295.33513,3430.0,748.413,0.0,41028.104261,155212.938,8115.444,664.911,19.2,0.0,9923.20460898,0.0,0.0,245111,54099.484666
7,23673.45,2295.33513,3430.0,748.413,0.0,40804.0089443,155212.938,8115.444,570.411,19.2,0.0,19515.7999257,0.0,0.0,254385,34583.6847403
8,1396.73355,2295.33513,3430.0,748.413,17070.426117,40748.4144627,155212.938,8115.444,570.411,19.2,0.0,34583.6847403,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,96930.8383263,38135.3448258,125061.313168,4057.722,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,176501.192582,35967.0503421,108649.0566,4057.722,0.0,0.0,0.0,0.0,-55966.5032042,0.0,277079,47571.5277236
11,1396.73355,2295.33513,3430.0,748.413,155787.73972,0.0,108649.0566,4057.722,0.0,0.0,0.0,0.0,0.0,123186.0,276365,47571.5277236
12,1396.73355,2295.33513,3430.0,748.413,152235.73972,0.0,108649.0566,4057.722,0.0,0.0,0.0,0.0,0.0,165537.0,272813,47571.5277236
13,1396.73355,2295.33513,3430.0,748.413,139716.551983,38648.9812846,108649.0566,4057.722,0.0,0.0,0.0,0.0,-31010.7935476,151916.0,267932,73930.7022391
14,1396.73355,2295.33513,3430.0,748.413,168612.442071,33643.2976486,108649.0566,4057.722,0.0,0.0,0.0,0.0,-60000.0,110232.0,262833,124930.702239
15,1396.73355,2295.33513,3430.0,748.413,166469.293245,31333.4464755,108649.0566,4057.722,0.0,0.0,0.0,0.0,-60000.0,87936.0,258380,175930.702239
16,1396.73355,2295.33513,3430.0,748.413,163332.232656,33186.5070644,108649.0566,4057.722,0.0,0.0,0.0,0.0,-60000.0,39370.0,257096,226930.702239
17,1396.73355,2295.33513,3430.0,748.413,117284.805379,36364.5787658,108649.0566,4057.722,0.0,0.0,0.0,0.0,-15375.6444246,0.0,258851,240000.0
18,1396.73355,2295.33513,3430.0,748.413,14486.6349347,36179.2080273,155212.938,8115.444,570.411,19.2,0.0,38923.682358,0.0,0.0,261378,201076.317642
19,22240.9401371,2295.33513,3430.0,748.413,929.783855947,41417.3441321,155212.938,8115.444,570.411,19.2,0.0,27277.1907448,0.0,0.0,262257,173799.126897
