Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,175770.893299,0.0,0.0,0.0,201660,25889.1067012,18018.6250212,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,168831.288848,0.0,0.0,0.0,187385,18553.7111524,10683.2294724,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,161905.610768,0.0,0.0,0.0,182201,20295.3892322,12424.9075522,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,150261.480066,0.0,0.0,0.0,180948,30686.519934,22816.038254,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,142760.32124,0.0,0.0,0.0,188605,45844.6787596,37974.1970796,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,139005.631118,0.0,0.0,0.0,204763,65757.368882,57886.887202,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,137265.493516,0.0,0.0,0.0,232038,94772.5064844,86902.0248044,0.0
8,1396.73355,2295.33513,3430.0,748.413,0.0,136559.310685,0.0,0.0,0.0,260951,124391.689315,116521.207635,0.0
9,13482.3673624,2295.33513,3430.0,748.413,0.0,122305.02218,0.0,0.0,0.0,284519,162213.97782,142257.862327,0.0
10,23673.45,2295.33513,3430.0,748.413,0.0,119077.130505,0.0,0.0,0.0,297285,178207.869495,148060.671365,0.0
11,23673.45,2295.33513,3430.0,748.413,0.0,131399.979506,0.0,0.0,0.0,304241,172841.020494,142693.822364,0.0
12,21379.4939029,2295.33513,3430.0,748.413,0.0,127609.89564,0.0,0.0,0.0,297721,170111.10436,142257.862327,0.0
13,9726.11056317,2295.33513,3430.0,748.413,0.0,114197.27898,0.0,0.0,0.0,272655,158457.72102,142257.862327,0.0
14,17207.0085615,2295.33513,3430.0,748.413,0.0,96954.3809812,0.0,0.0,0.0,262893,165938.619019,142257.862327,0.0
15,21347.2178411,2295.33513,3430.0,748.413,0.0,88521.1717016,0.0,0.0,0.0,258600,170078.828298,142257.862327,0.0
16,10003.8303688,2295.33513,3430.0,748.413,0.0,95191.5591739,0.0,0.0,0.0,253927,158735.440826,142257.862327,0.0
