Timepoint,load,dateTime,Day
2205,258164.55,4/2/1930 20:55,92
2206,258100.8,4/2/1930 21:55,92
2207,252982.95,4/2/1930 22:55,92
2208,247378.9,4/2/1930 23:55,92
2209,242040.9,4/3/1930 0:55,93
2210,237594.55,4/3/1930 1:55,93
2211,234959.55,4/3/1930 2:55,93
2212,234899.2,4/3/1930 3:55,93
2213,235962.55,4/3/1930 4:55,93
2214,237196.75,4/3/1930 5:55,93
2215,238793.05,4/3/1930 6:55,93
2216,240068.05,4/3/1930 7:55,93
2217,239932.9,4/3/1930 8:55,93
2218,240795.65,4/3/1930 9:55,93
2219,241683.05,4/3/1930 10:55,93
2220,242580.65,4/3/1930 11:55,93
2221,243755.35,4/3/1930 12:55,93
2222,244787.25,4/3/1930 13:55,93
2223,244301.9,4/3/1930 14:55,93
2224,242457.4,4/3/1930 15:55,93
2225,242897.7,4/3/1930 16:55,93
2226,247199.55,4/3/1930 17:55,93
2227,250806.95,4/3/1930 18:55,93
2228,254726.3,4/3/1930 19:55,93
2229,259012.85,4/3/1930 20:55,93
2230,259500.75,4/3/1930 21:55,93
2231,254857.2,4/3/1930 22:55,93
2232,250046.2,4/3/1930 23:55,93
2233,245720.55,4/4/1930 0:55,94
2234,241796.1,4/4/1930 1:55,94
