Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,68268.2448375,0.0,0.0,0.0,199468.65,131200.405163,123329.923483,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65987.346445,0.0,0.0,0.0,195607.95,129620.603555,121750.121875,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,63339.4334068,0.0,0.0,0.0,196000.65,132661.216593,124790.734913,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58987.8894332,0.0,0.0,0.0,197614.8,138626.910567,130756.428887,0.0
5,7317.29816501,2295.33513,3430.0,748.413,0.0,54828.5739119,0.0,0.0,0.0,201932.8,147104.226088,133313.179793,0.0
6,15758.6343403,2295.33513,3430.0,748.413,0.0,52798.2377365,0.0,0.0,0.0,208344.35,155546.112263,133313.729793,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,52388.4533902,0.0,0.0,0.0,216227.25,163838.79661,133691.59848,0.0
8,23673.45,2295.33513,3430.0,748.413,6480.28499777,52172.9903916,0.0,0.0,0.0,224562.35,165909.074611,135761.876481,0.0
9,1396.73355,2295.33513,3430.0,748.413,42048.6518836,48410.7364466,0.0,0.0,0.0,231270.55,140811.16167,132940.67999,0.0
10,1396.73355,2295.33513,3430.0,748.413,78283.6108153,45934.1125097,0.0,0.0,0.0,235517.15,111299.426675,103428.944995,0.0
11,1396.73355,2295.33513,3430.0,748.413,107681.118523,48961.2466654,0.0,0.0,0.0,234910.25,78267.8848113,70397.4031313,0.0
12,1396.73355,2295.33513,3430.0,748.413,125429.035228,50182.9617225,0.0,0.0,0.0,231891.05,56279.0530494,48408.5713694,0.0
13,1396.73355,2295.33513,3430.0,748.413,132576.01111,48240.3237431,0.0,0.0,0.0,227742.2,46925.8651473,39055.3834673,0.0
14,1396.73355,2295.33513,3430.0,748.413,128066.866631,41983.2181036,0.0,0.0,0.0,223408.05,53357.9652657,45487.4835857,0.0
15,1396.73355,2295.33513,3430.0,748.413,117725.138108,39126.163152,0.0,0.0,0.0,219623.0,62771.6987399,54901.2170599,0.0
16,1396.73355,2295.33513,3430.0,748.413,95467.4826243,41269.8513635,0.0,0.0,0.0,218531.6,81794.2660122,73923.7843322,0.0
17,1396.73355,2295.33513,3430.0,748.413,56956.990331,45481.2770635,0.0,0.0,0.0,220023.35,117585.082605,109714.600925,0.0
18,23673.45,2295.33513,3430.0,748.413,7220.15247602,45586.9556176,0.0,0.0,0.0,222171.3,169364.191906,139216.993776,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,52537.9774422,0.0,0.0,0.0,222918.45,170380.472558,140233.274428,0.0
20,17005.5795164,2295.33513,3430.0,748.413,0.0,65035.2925605,0.0,0.0,0.0,221827.9,156792.60744,133313.279793,0.0
21,5717.61657823,2295.33513,3430.0,748.413,0.0,72539.2554987,0.0,0.0,0.0,218043.7,145504.444501,133313.079793,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,73260.8551194,0.0,0.0,0.0,211429.85,138168.994881,130298.513201,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,70354.1219835,0.0,0.0,0.0,204329.8,133975.678017,126105.196337,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,64772.6109718,0.0,0.0,0.0,198764.85,133992.239028,126121.757348,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,58906.2388232,0.0,0.0,0.0,194701.85,135795.611177,127975.075742,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,54514.379643,0.0,0.0,0.0,191673.3,137158.920357,129338.384922,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,50855.261758,0.0,0.0,0.0,190691.55,139836.288242,132015.752807,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,45995.0824677,0.0,0.0,0.0,192652.5,146657.417532,138836.882097,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,41830.931958,0.0,0.0,0.0,197599.5,155768.568042,147948.032607,0.0
30,7282.98312496,2280.89906,3430.0,748.413,0.0,39533.2281048,0.0,0.0,0.0,204793.9,165260.671895,151518.37671,0.0
31,17315.9949925,2280.89906,3430.0,748.413,0.0,37972.2162373,0.0,0.0,0.0,213265.85,175293.633763,151518.32671,0.0
32,23673.45,2280.89906,3430.0,748.413,6238.5955307,36360.3212883,0.0,0.0,0.0,222033.6,179434.683181,149301.921121,0.0
33,1361.223375,2280.89906,3430.0,748.413,42518.6878107,31039.8821691,0.0,0.0,0.0,229709.1,156150.53002,148329.994585,0.0
34,1361.223375,2280.89906,3430.0,748.413,78935.83786,26365.8404457,0.0,0.0,0.0,234084.9,128783.221694,120962.686259,0.0
35,1361.223375,2280.89906,3430.0,748.413,107413.846534,25731.2161225,0.0,0.0,0.0,233229.8,100084.737344,92264.2019089,0.0
36,1361.223375,2280.89906,3430.0,748.413,126867.306385,20118.2066842,0.0,0.0,0.0,230106.9,83121.3869306,75300.8514956,0.0
37,1361.223375,2280.89906,3430.0,748.413,132167.650198,13921.0648052,0.0,0.0,0.0,226450.2,80361.4849965,72540.9495615,0.0
38,1361.223375,2280.89906,3430.0,748.413,129745.652014,10281.2371752,0.0,0.0,0.0,223716.6,83689.7108107,75869.1753757,0.0
39,1361.223375,2280.89906,3430.0,748.413,121795.061478,8762.16761013,0.0,0.0,0.0,222484.1,91926.8709118,84106.3354768,0.0
40,1361.223375,2280.89906,3430.0,748.413,99033.3779485,10520.668918,0.0,0.0,0.0,223741.25,114187.203133,106366.667698,0.0
41,1361.223375,2280.89906,3430.0,748.413,60931.4494584,14030.9664494,0.0,0.0,0.0,227745.6,152783.184092,144962.648657,0.0
42,23673.45,2280.89906,3430.0,748.413,8212.90062995,18605.1528052,0.0,0.0,0.0,231517.9,204699.846565,174567.084505,0.0
43,23673.45,2280.89906,3430.0,748.413,0.0,29174.906409,0.0,0.0,0.0,232499.65,203324.743591,173191.981531,0.0
44,23673.45,2280.89906,3430.0,748.413,0.0,43403.1728992,0.0,0.0,0.0,231551.9,188148.727101,158015.965041,0.0
45,15507.0433716,2280.89906,3430.0,748.413,0.0,54078.1678582,0.0,0.0,0.0,227562.85,173484.682142,151518.32671,0.0
46,6261.26991101,2280.89906,3430.0,748.413,0.0,55985.9413187,0.0,0.0,0.0,220224.8,164238.858681,151518.27671,0.0
47,1361.223375,2280.89906,3430.0,748.413,0.0,53392.1035546,0.0,0.0,0.0,212841.7,159449.596445,151629.06101,0.0
48,1361.223375,2280.89906,3430.0,748.413,0.0,50096.6133234,0.0,0.0,0.0,207388.95,157292.336677,149471.801242,0.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,46108.8781029,0.0,0.0,0.0,202748.8,156639.921897,148738.664732,0.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,42961.2539277,0.0,0.0,0.0,199395.55,156434.296072,148533.038907,0.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,40927.7488597,0.0,0.0,0.0,198692.6,157764.85114,149863.593975,0.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,38844.1164084,0.0,0.0,0.0,200654.4,161810.283592,153909.026427,0.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,35582.4856983,0.0,0.0,0.0,205677.9,170095.414302,162194.157137,0.0
54,1427.509035,2295.33513,3430.0,748.413,0.0,33573.5035732,0.0,0.0,0.0,213389.95,179816.446427,171915.189262,0.0
55,1427.509035,2295.33513,3430.0,748.413,0.0,32041.618738,0.0,0.0,0.0,222484.95,190443.331262,182542.074097,0.0
56,8915.0736102,2295.33513,3430.0,748.413,6289.57496348,30082.0350981,0.0,0.0,0.0,231918.25,195546.639938,180157.818198,0.0
57,1427.509035,2295.33513,3430.0,748.413,42685.7579727,24840.8695944,0.0,0.0,0.0,239315.8,171789.172433,163887.915268,0.0
58,1427.509035,2295.33513,3430.0,748.413,79335.6584002,18830.0416818,0.0,0.0,0.0,242887.5,144721.799918,136820.542753,0.0
59,1427.509035,2295.33513,3430.0,748.413,111040.672499,18089.983804,0.0,0.0,0.0,241751.05,112620.393697,104719.136532,0.0
60,1427.509035,2295.33513,3430.0,748.413,130035.935349,14763.2228455,0.0,0.0,0.0,238555.05,93755.8918058,85854.6346408,0.0
61,1427.509035,2295.33513,3430.0,748.413,138599.042006,10806.2416535,0.0,0.0,0.0,234699.45,85294.1663403,77392.9091753,0.0
62,1427.509035,2295.33513,3430.0,748.413,137629.058795,8040.9587884,0.0,0.0,0.0,231368.3,85698.2824171,77797.0252521,0.0
63,1427.509035,2295.33513,3430.0,748.413,124908.758225,6710.19458513,0.0,0.0,0.0,229022.3,97403.3471901,89502.0900251,0.0
64,1427.509035,2295.33513,3430.0,748.413,99566.8773433,7127.74251349,0.0,0.0,0.0,229411.6,122716.980143,114815.722978,0.0
65,1427.509035,2295.33513,3430.0,748.413,60536.7937161,8099.96875108,0.0,0.0,0.0,232687.5,164050.737533,156149.480368,0.0
66,23673.45,2295.33513,3430.0,748.413,8441.02233425,9368.75019858,0.0,0.0,0.0,235980.4,218170.627467,188023.429337,0.0
67,23673.45,2295.33513,3430.0,748.413,0.0,12810.30179,0.0,0.0,0.0,237737.35,224927.04821,194779.85008,0.0
68,23673.45,2295.33513,3430.0,748.413,0.0,18352.960992,0.0,0.0,0.0,237121.1,218768.139008,188620.940878,0.0
69,23673.45,2295.33513,3430.0,748.413,0.0,22819.0468993,0.0,0.0,0.0,233182.2,210363.153101,180215.954971,0.0
70,17488.1590699,2295.33513,3430.0,748.413,0.0,21786.5246019,0.0,0.0,0.0,225906.2,204119.675398,180157.768198,0.0
71,11809.27677,2295.33513,3430.0,748.413,0.0,18907.4069018,0.0,0.0,0.0,217348.4,198440.993098,180157.968198,0.0
72,7094.21138996,2295.33513,3430.0,748.413,0.0,16552.4722818,0.0,0.0,0.0,210278.1,193725.627718,180157.668198,0.0
