,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,68268.2448375,122732.688483,570.285,8.1,19.2,0.0,0.0,0.0,0.0,199468.65,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65987.346445,121152.586875,570.285,8.1,19.2,0.0,0.0,0.0,0.0,195607.95,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,63339.4334068,124193.499913,570.285,8.1,19.2,0.0,0.0,0.0,0.0,196000.65,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58987.8894332,130032.143887,697.185,8.1,19.2,0.0,0.0,0.0,0.0,197614.8,0.0
5,7220.79495812,2295.33513,3430.0,748.413,0.0,54828.5739119,132685.398,697.185,8.1,19.2,0.0,0.0,0.0,0.0,201932.8,0.0
6,15694.5311335,2295.33513,3430.0,748.413,0.0,52798.2377365,132652.998,697.185,8.1,19.2,0.0,0.0,0.0,0.0,208344.35,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,52388.4533902,132966.86348,697.185,8.1,19.2,0.0,0.0,0.0,0.0,216227.25,0.0
8,23673.45,2295.33513,3430.0,748.413,6480.28499777,52172.9903916,135037.041481,697.185,8.1,19.2,0.0,0.0,0.0,0.0,224562.35,0.0
9,1396.73355,2295.33513,3430.0,748.413,42048.6518836,48410.7364466,132216.64499,697.185,8.1,19.2,0.0,0.0,0.0,0.0,231270.55,0.0
10,1396.73355,2295.33513,3430.0,748.413,78283.6108153,45934.1125097,102831.209995,570.285,8.1,19.2,0.0,0.0,0.0,0.0,235517.15,0.0
11,1396.73355,2295.33513,3430.0,748.413,82961.7005546,48961.2466654,94546.2861,570.285,0.0,0.0,0.0,0.0,0.0,24719.0,234910.25,0.0
12,1396.73355,2295.33513,3430.0,748.413,78720.9854975,50182.9617225,94546.2861,570.285,0.0,0.0,0.0,0.0,0.0,46708.0,231891.05,0.0
13,1396.73355,2295.33513,3430.0,748.413,124754.94722,0.0,94546.2861,570.285,0.0,0.0,0.0,0.0,0.0,56061.0,227742.2,0.0
14,1396.73355,2295.33513,3430.0,748.413,78437.7291164,41983.2181036,94546.2861,570.285,0.0,0.0,0.0,0.0,0.0,49629.0,223408.05,0.0
15,1396.73355,2295.33513,3430.0,748.413,77509.784068,39126.163152,94546.2861,570.285,0.0,0.0,0.0,0.0,0.0,40215.0,219623.0,0.0
16,1396.73355,2295.33513,3430.0,748.413,74275.0958565,41269.8513635,94546.2861,570.285,0.0,0.0,0.0,0.0,0.0,21192.0,218531.6,0.0
17,1396.73355,2295.33513,3430.0,748.413,56956.990331,45481.2770635,109116.665925,570.285,8.1,19.2,0.0,0.0,0.0,0.0,220023.35,0.0
18,23673.45,2295.33513,3430.0,748.413,7220.15247602,45586.9556176,135066.123,1140.57,1312.803,1697.19777638,0.0,0.0,0.0,0.0,222171.3,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,52537.9774422,135066.123,1140.57,2256.9314278,1769.2,0.0,0.0,0.0,0.0,222918.45,0.0
