Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,5751.62034976,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,370.8,19.2,0.0,10141.5665202,0.0,0.0,234669,109858.43348
2,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,370.8,19.2,0.0,9954.45332,0.0,0.0,230127,99903.9801598
3,11721.6732183,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,462.313651669,19.2,0.0,0.0,0.0,0.0,230589,99903.9801598
4,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,484.911,19.2,0.0,12201.34232,0.0,0.0,232488,87702.6378398
5,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,484.911,19.2,0.0,17281.34232,0.0,0.0,237568,70421.2955198
6,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,370.8,19.2,0.0,24938.45332,0.0,0.0,245111,45482.8421998
7,23673.45,2295.33513,3430.0,748.413,0.0,0.0,207941.373,3970.692,484.911,19.2,0.0,11821.62587,0.0,0.0,254385,33661.2163298
8,1396.73355,2295.33513,3430.0,748.413,10243.1259902,0.0,207941.373,3970.692,484.911,19.2,0.0,33661.2163298,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,63646.5798351,0.0,198426.392485,2112.246,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,117301.003791,0.0,149922.168529,1985.346,0.0,0.0,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,160078.68029,0.0,145558.9611,1985.346,0.0,0.0,0.0,0.0,-39128.4690698,0.0,276365,33259.1987093
12,1396.73355,2295.33513,3430.0,748.413,177398.21122,0.0,145558.9611,1985.346,0.0,0.0,0.0,0.0,-60000.0,8332.0,272813,84259.1987093
