Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,173644.510486,253.8,8.1,19.2,0.0,0.0,0.0,0.0,234669,120000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,170756.406215,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230127,120000.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,173158.728304,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230589,120000.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,178497.685406,253.8,8.1,19.2,0.0,0.0,0.0,0.0,232488,120000.0
5,9064.91976841,2295.33513,3430.0,748.413,0.0,42557.8091016,179022.123,253.8,176.4,19.2,0.0,0.0,0.0,0.0,237568,120000.0
6,18137.624609,2295.33513,3430.0,748.413,0.0,41028.104261,179022.123,253.8,176.4,19.2,0.0,0.0,0.0,0.0,245111,120000.0
7,23673.45,2295.33513,3430.0,748.413,0.0,40804.0089443,179022.123,253.8,8.1,19.2,0.0,4130.56992573,0.0,0.0,254385,115869.430074
8,23673.45,2295.33513,3430.0,748.413,5251.38181767,40748.4144627,179022.123,253.8,8.1,19.2,0.0,8740.78258961,0.0,0.0,264191,107128.647485
9,1396.73355,2295.33513,3430.0,748.413,31647.1330068,38135.3448258,179022.123,253.8,8.1,19.2,0.0,15126.8174874,0.0,0.0,272083,92001.8299973
10,1396.73355,2295.33513,3430.0,748.413,58872.0949769,35967.0503421,174088.273001,253.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,92001.8299973
11,1396.73355,2295.33513,3430.0,748.413,81000.4942534,38330.8023067,149009.02176,126.9,8.1,19.2,0.0,0.0,0.0,0.0,276365,92001.8299973
12,1396.73355,2295.33513,3430.0,748.413,94356.7096518,39701.5993571,147656.898,126.9,8.1,19.2,0.0,0.0,-16926.8886888,0.0,272813,106389.685383
13,1396.73355,2295.33513,3430.0,748.413,99603.6050245,38648.9812846,147656.898,126.9,8.1,19.2,0.0,0.0,-26002.1659892,0.0,267932,128491.526474
14,1396.73355,2295.33513,3430.0,748.413,95853.1798316,33643.2976486,147656.898,126.9,8.1,19.2,0.0,0.0,-22345.0571602,0.0,262833,147484.82506
15,1396.73355,2295.33513,3430.0,748.413,88476.1509124,31333.4464755,147656.898,126.9,8.1,19.2,0.0,0.0,-17111.1770678,0.0,258380,162029.325567
16,1396.73355,2295.33513,3430.0,748.413,71946.5956152,33186.5070644,147656.898,126.9,8.1,19.2,0.0,0.0,-3718.68235964,0.0,257096,165190.205573
17,1396.73355,2295.33513,3430.0,748.413,43278.8086509,36364.5787658,171056.030903,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,165190.205573
18,23673.45,2295.33513,3430.0,748.413,5651.22676754,36179.2080273,179022.123,253.8,8.1,19.2,0.0,10097.1440751,0.0,0.0,261378,155093.061498
19,23673.45,2295.33513,3430.0,748.413,0.0,41417.3441321,179022.123,253.8,8.1,19.2,0.0,11389.2347379,0.0,0.0,262257,143703.82676
20,4636.1943871,2295.33513,3430.0,748.413,0.0,51015.3262713,179022.123,253.8,8.1,19.2,0.0,19545.5082116,0.0,0.0,260974,124158.318548
21,13960.3898355,2295.33513,3430.0,748.413,0.0,56784.6390345,179022.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,256522,124158.318548
22,1396.73355,2295.33513,3430.0,748.413,0.0,57407.6240671,179022.123,253.8,9.45270440324,19.2,0.0,4158.31854849,0.0,0.0,248741,120000.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,177041.97668,253.8,8.1,19.2,0.0,0.0,0.0,0.0,240388,120000.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,174628.716909,253.8,8.1,19.2,0.0,0.0,0.0,0.0,233841,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,46460.7077524,184165.173,697.185,8.1,19.2,0.0,0.0,-10109.9011874,0.0,229061,128593.416009
26,1361.223375,2280.89906,3430.0,748.413,0.0,43023.7658334,184165.173,697.185,8.1,19.2,0.0,0.0,-10235.9592684,0.0,225498,137293.981387
27,1361.223375,2280.89906,3430.0,748.413,0.0,40170.2611733,184088.784132,697.185,8.1,19.2,0.0,0.0,-8461.06574069,0.0,224343,144485.887267
28,1361.223375,2280.89906,3430.0,748.413,0.0,36129.4142124,184051.773,697.185,8.1,19.2,0.0,0.0,-2076.2076474,0.0,226650,146250.663767
29,1361.223375,2280.89906,3430.0,748.413,0.0,33042.863387,188879.373,1140.57,176.4,19.2,0.0,1391.05817804,0.0,0.0,232470,144859.605589
30,12906.9910716,2280.89906,3430.0,748.413,0.0,31352.1538684,188879.373,1140.57,176.4,19.2,0.0,0.0,0.0,0.0,240934,144859.605589
31,1361.223375,2280.89906,3430.0,748.413,0.0,30129.3924703,188879.373,1140.57,176.4,19.2,0.0,22735.5290947,0.0,0.0,250901,122124.076495
32,17267.9934394,2280.89906,3430.0,748.413,5112.60667358,28979.8450529,188879.373,1140.57,176.4,19.2,0.0,13180.6997741,0.0,0.0,261216,108943.37672
33,1361.223375,2280.89906,3430.0,748.413,32290.2247175,24882.598115,188879.373,1140.57,176.4,19.2,0.0,15037.0987325,0.0,0.0,270246,93906.2779879
34,1361.223375,2280.89906,3430.0,748.413,60215.1207037,21172.2350616,185461.6238,697.185,8.1,19.2,0.0,0.0,0.0,0.0,275394,93906.2779879
35,1361.223375,2280.89906,3430.0,748.413,81452.763591,20795.9275164,184108.473,697.185,8.1,19.2,0.0,0.0,-20514.1845424,0.0,274388,111343.334849
36,1361.223375,2280.89906,3430.0,748.413,96531.7501311,16430.8887119,184108.473,697.185,8.1,19.2,0.0,0.0,-34902.132278,0.0,270714,141010.147285
