Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,139367.663632,0.0,0.0,0.0,234669,95301.3363685,87430.8546885,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,133092.473457,0.0,0.0,0.0,230127,97034.5265434,89164.0448634,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,127305.495341,0.0,0.0,0.0,230589,103283.504659,95413.0229787,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,118497.353579,0.0,0.0,0.0,232488,113990.646421,106120.164741,0.0
5,1861.626383,2295.33513,3430.0,748.413,0.0,112787.052157,0.0,0.0,0.0,237568,124780.947843,116445.57333,0.0
6,12264.4963433,2295.33513,3430.0,748.413,0.0,109927.182196,0.0,0.0,0.0,245111,135183.817804,116445.57333,0.0
7,22471.2836652,2295.33513,3430.0,748.413,0.0,108994.394875,0.0,0.0,0.0,254385,145390.605125,116445.57333,0.0
8,23673.45,2295.33513,3430.0,748.413,5100.10268116,107845.76947,0.0,0.0,0.0,264191,151245.127848,121097.929718,0.0
9,20182.606035,2295.33513,3430.0,748.413,31461.7835694,97519.2889353,0.0,0.0,0.0,272083,143101.927495,116445.57333,0.0
10,1396.73355,2295.33513,3430.0,748.413,58613.4603811,94444.7151928,0.0,0.0,0.0,277079,124020.824426,116150.342746,0.0
11,1396.73355,2295.33513,3430.0,748.413,80811.2496943,104986.31071,0.0,0.0,0.0,276365,90567.4395959,82696.9579159,0.0
12,1396.73355,2295.33513,3430.0,748.413,94959.5080229,103077.21487,0.0,0.0,0.0,272813,74776.2771071,66905.7954271,0.0
13,1396.73355,2295.33513,3430.0,748.413,100400.525212,92812.2191291,0.0,0.0,0.0,267932,74719.2556587,66848.7739787,0.0
14,1396.73355,2295.33513,3430.0,748.413,96902.5356166,78482.2511292,0.0,0.0,0.0,262833,87448.2132543,79577.7315743,0.0
15,1396.73355,2295.33513,3430.0,748.413,89671.5275333,71519.306912,0.0,0.0,0.0,258380,97189.1655547,89318.6838747,0.0
16,1396.73355,2295.33513,3430.0,748.413,73292.4905341,76406.6041028,0.0,0.0,0.0,257096,107396.905363,99526.4236831,0.0
17,5141.27549062,2295.33513,3430.0,748.413,44665.2351598,86125.1678893,0.0,0.0,0.0,258851,128060.596951,116445.57333,0.0
18,23673.45,2295.33513,3430.0,748.413,6811.15920943,87643.3203619,0.0,0.0,0.0,261378,166923.520429,136776.322299,0.0
19,23673.45,2295.33513,3430.0,748.413,929.783517306,101991.372861,0.0,0.0,0.0,262257,159335.843622,129188.645492,0.0
