,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,99476.6458242,0.0,0.0,0.0,199468.65,99992.0041758,92121.5224958,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,96145.1478967,0.0,0.0,0.0,195607.95,99462.8021033,91592.3204233,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,92267.2718607,0.0,0.0,0.0,196000.65,103733.378139,95862.8964593,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,85667.9183559,0.0,0.0,0.0,197614.8,111946.881644,104076.399964,0.0
5,9842.54648502,2295.33513,3430.0,748.413,0.0,79973.0529136,0.0,0.0,0.0,201932.8,121959.747086,105643.452471,0.0
6,18951.0086106,2295.33513,3430.0,748.413,0.0,77275.5907879,0.0,0.0,0.0,208344.35,131068.759212,105644.002471,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,76035.0004198,0.0,0.0,0.0,216227.25,140192.24958,110045.05145,0.0
8,23673.45,2295.33513,3430.0,748.413,9775.30977135,75427.9852543,0.0,0.0,0.0,224562.35,139359.054974,109211.856844,0.0
9,1396.73355,2295.33513,3430.0,748.413,63092.775029,69148.1535943,0.0,0.0,0.0,231270.55,99029.6213768,91159.1396968,0.0
10,1396.73355,2295.33513,3430.0,748.413,116477.487303,65048.928681,0.0,0.0,0.0,235517.15,53990.7340158,46120.2523358,0.0
11,1396.73355,2295.33513,3430.0,748.413,159348.673134,67690.845186,0.0,0.0,1077.0,234910.25,7870.73168,0.249999999709,0.0
12,1396.73355,2295.33513,3430.0,748.413,154816.779057,69203.7392629,0.0,0.0,30907.0,231891.05,7870.53168,0.0499999995809,0.0
13,1396.73355,2295.33513,3430.0,748.413,153627.332163,66244.1861566,0.0,0.0,42273.0,227742.2,7870.68168,0.200000000419,0.0
14,1396.73355,2295.33513,3430.0,748.413,157464.309154,58073.2091657,0.0,0.0,30817.0,223408.05,7870.53168,0.0499999996682,0.0
15,1396.73355,2295.33513,3430.0,748.413,173364.743914,38387.7744059,0.0,0.0,16059.0,219623.0,7870.48168,0.0,0.0
16,1396.73355,2295.33513,3430.0,748.413,140879.097429,57732.4100711,0.0,0.0,0.0,218531.6,19920.0924998,12049.6108198,0.0
17,1396.73355,2295.33513,3430.0,748.413,83530.9975599,64415.3820784,0.0,0.0,0.0,220023.35,72076.9703617,64206.4886817,0.0
