,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,5663.3127381,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,620.379131897,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,3951.96087,176.4,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4413.96087,176.4,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,3532.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,8612.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,16155.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,25429.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,19978.1527511,2295.33513,3430.0,3549.516,15162.6281189,0.0,214540.173,4551.084,664.911,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,2164.415,2295.33513,3430.0,3549.516,86219.7446432,0.0,172121.147227,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,2164.415,2295.33513,3430.0,3549.516,113186.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,44067.0,277079,0.0
11,2164.415,2295.33513,3430.0,3549.516,112472.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,102071.0,276365,0.0
12,2164.415,2295.33513,3430.0,3549.516,108920.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,138143.0,272813,0.0
13,2164.415,2295.33513,3430.0,3549.516,104039.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,154329.0,267932,0.0
14,2164.415,2295.33513,3430.0,3549.516,98940.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,147934.0,262833,0.0
15,2164.415,2295.33513,3430.0,3549.516,94487.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,131157.0,258380,0.0
16,2164.415,2295.33513,3430.0,3549.516,93203.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,87173.0,257096,0.0
17,2164.415,2295.33513,3430.0,3549.516,94958.07077,0.0,150178.1211,2275.542,0.0,0.0,0.0,0.0,0.0,9935.0,258851,0.0
18,20174.2898108,2295.33513,3430.0,3549.516,12247.9910592,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,33301.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,32018.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,27566.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,19785.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,11432.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,4885.28087,2295.33513,3430.0,3549.516,0.0,0.0,214540.173,4551.084,570.411,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,214540.82544,3123.072,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,211300.02544,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,210145.02544,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,212452.02544,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,217660.34044,3244.257,176.4,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,7210.46794,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,370.8,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,17177.46794,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,370.8,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,12878.914195,2280.89906,3430.0,3549.516,14499.442745,0.0,218725.173,5347.944,484.911,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,2109.3875,2280.89906,3430.0,3549.516,86174.6139048,0.0,170000.311535,2673.972,8.1,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,2109.3875,2280.89906,3430.0,3549.516,108242.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,47562.0,275394,0.0
35,2109.3875,2280.89906,3430.0,3549.516,107236.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,104794.0,274388,0.0
36,2109.3875,2280.89906,3430.0,3549.516,103562.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,143083.0,270714,0.0
37,2109.3875,2280.89906,3430.0,3549.516,99260.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,159458.0,266412,0.0
38,2109.3875,2280.89906,3430.0,3549.516,96044.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,158498.0,263196,0.0
39,2109.3875,2280.89906,3430.0,3549.516,94594.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,142608.0,261746,0.0
40,2109.3875,2280.89906,3430.0,3549.516,96073.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,94714.0,263225,0.0
41,2109.3875,2280.89906,3430.0,3549.516,100784.60434,0.0,153107.6211,2673.972,0.0,0.0,0.0,0.0,0.0,10441.0,267936,0.0
42,25869.982165,2280.89906,3430.0,3549.516,12721.0130069,0.0,218725.173,5347.944,430.272768112,19.2,0.0,0.0,0.0,0.0,272374,0.0
43,36685.0,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,1741.26794,1769.2,0.0,0.0,0.0,0.0,273529,0.0
44,36685.0,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,967.293,1428.17494,0.0,0.0,0.0,0.0,272414,0.0
45,33997.46794,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,370.8,19.2,0.0,0.0,0.0,0.0,267721,0.0
46,25364.46794,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,370.8,19.2,0.0,0.0,0.0,0.0,259088,0.0
47,16678.46794,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,370.8,19.2,0.0,0.0,0.0,0.0,250402,0.0
48,10263.46794,2280.89906,3430.0,3549.516,0.0,0.0,218725.173,5347.944,370.8,19.2,0.0,0.0,0.0,0.0,243987,0.0
49,2212.1055,2295.33513,3430.0,3549.516,0.0,0.0,222980.41137,3865.032,176.4,19.2,0.0,0.0,0.0,0.0,238528,0.0
