Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,224285.33632,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,235127,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,219249.77632,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,229550,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,219781.77632,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,230082,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,221719.77632,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,232020,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4242.74532,176.4,19.2,0.0,0.0,0.0,0.0,238027,0.0
6,10151.99487,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4551.084,370.8,19.2,0.0,0.0,0.0,0.0,247285,0.0
7,20681.99487,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4551.084,370.8,19.2,0.0,0.0,0.0,0.0,257815,0.0
8,7436.20227564,2295.33513,3430.0,748.413,23333.6815944,0.0,225718.173,4551.084,484.911,19.2,0.0,0.0,0.0,0.0,268017,0.0
9,1396.73355,2295.33513,3430.0,748.413,107765.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,22409.0,275914,0.0
10,1396.73355,2295.33513,3430.0,748.413,112252.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,122088.0,280401,0.0
11,1396.73355,2295.33513,3430.0,748.413,112328.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,205916.0,280477,0.0
12,1396.73355,2295.33513,3430.0,748.413,109853.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,258910.0,278002,0.0
13,1396.73355,2295.33513,3430.0,748.413,105668.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,282284.0,273817,0.0
14,1396.73355,2295.33513,3430.0,748.413,101069.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,270818.0,269218,0.0
15,1396.73355,2295.33513,3430.0,748.413,97096.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,240463.0,265245,0.0
16,1396.73355,2295.33513,3430.0,748.413,95882.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,168876.0,264031,0.0
17,1396.73355,2295.33513,3430.0,748.413,97469.25522,0.0,158002.7211,2275.542,0.0,0.0,0.0,0.0,0.0,50259.0,265618,0.0
18,13124.5855244,2295.33513,3430.0,748.413,17309.7924073,0.0,225718.173,4551.084,461.416938333,19.2,0.0,0.0,0.0,0.0,267658,0.0
19,23673.45,2295.33513,3430.0,748.413,929.785625061,0.0,225718.173,4551.084,4421.55924494,1769.2,0.0,0.0,0.0,0.0,267537,0.0
20,23673.45,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4551.084,2881.34487,1769.2,0.0,0.0,0.0,0.0,265067,0.0
21,22916.99487,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4551.084,370.8,19.2,0.0,0.0,0.0,0.0,260050,0.0
22,14683.99487,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4551.084,370.8,19.2,0.0,0.0,0.0,0.0,251817,0.0
23,5546.99487,2295.33513,3430.0,748.413,0.0,0.0,225718.173,4551.084,370.8,19.2,0.0,0.0,0.0,0.0,242680,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,224215.27632,2724.642,176.4,19.2,0.0,0.0,0.0,0.0,235006,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,218429.792565,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,229272,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,214103.792565,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,224946,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,212574.792565,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,223417,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,215113.792565,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,225956,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,221849.792565,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,232692,0.0
30,1632.15794,2280.89906,3430.0,748.413,0.0,0.0,231100.173,3437.757,176.4,19.2,0.0,0.0,0.0,0.0,242825,0.0
31,13015.551829,2280.89906,3430.0,748.413,0.0,0.0,230953.779111,3437.757,176.4,19.2,0.0,0.0,0.0,0.0,254062,0.0
32,1669.58204912,2280.89906,3430.0,748.413,21880.5758909,0.0,231100.173,3437.757,176.4,19.2,0.0,0.0,0.0,0.0,264743,0.0
33,1361.223375,2280.89906,3430.0,748.413,100434.871465,0.0,161770.1211,2867.472,0.0,0.0,0.0,0.0,0.0,28725.0,272893,0.0
34,1361.223375,2280.89906,3430.0,748.413,104507.871465,0.0,161770.1211,2867.472,0.0,0.0,0.0,0.0,0.0,126583.0,276966,0.0
35,1361.223375,2280.89906,3430.0,748.413,104287.871465,0.0,161770.1211,2867.472,0.0,0.0,0.0,0.0,0.0,207849.0,276746,0.0
