,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,11444.64,3549.516,0.0,111982.77277,102783.2211,449.1,0.0,0.0,0.0,0.0,0.0,16122.0,234669,0.0
2,2164.415,2295.33513,11444.64,3549.516,0.0,107440.77277,102783.2211,449.1,0.0,0.0,0.0,0.0,0.0,15908.0,230127,0.0
3,2164.415,2295.33513,11444.64,3549.516,0.0,107902.77277,102783.2211,449.1,0.0,0.0,0.0,0.0,0.0,10656.0,230589,0.0
4,2164.415,2295.33513,11444.64,3549.516,0.0,109609.293262,102975.700608,449.1,0.0,0.0,0.0,0.0,0.0,0.0,232488,0.0
5,2164.415,2295.33513,11444.64,3549.516,0.0,102850.67631,114787.01756,449.1,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,2164.415,2295.33513,11444.64,3549.516,0.0,99038.2096664,126142.484204,449.1,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,2164.415,2295.33513,11444.64,3549.516,0.0,97114.7346087,137213.059261,576.0,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,2728.97632492,2295.33513,11444.64,3549.516,0.0,95937.0485451,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,19690.6467699,2295.33513,11444.64,3549.516,0.0,86867.3781001,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,29919.2234632,2295.33513,11444.64,3549.516,0.0,81634.8014068,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,24206.0236552,2295.33513,11444.64,3549.516,0.0,86634.0012148,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,21187.9562318,2295.33513,11444.64,3549.516,0.0,86100.0686382,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,21483.8914132,2295.33513,11444.64,3549.516,0.0,80923.1334568,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,26764.2817536,2295.33513,11444.64,3549.516,0.0,70543.7431164,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,26875.0826207,2295.33513,11444.64,3549.516,0.0,65979.9422493,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,20852.6446203,2295.33513,11444.64,3549.516,0.0,70718.3802498,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,13910.0374079,2295.33513,11444.64,3549.516,0.0,79415.9874621,146833.173,898.2,484.911,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,15649.1311347,2295.33513,11444.64,3549.516,0.0,80253.8731932,146833.173,898.2,434.931542089,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,3101.25360464,2295.33513,11444.64,3549.516,0.0,93744.8822654,146833.173,898.2,370.8,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,2164.415,2295.33513,11444.64,3549.516,0.0,118251.601389,122792.092481,449.1,8.1,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,2164.415,2295.33513,11444.64,3549.516,0.0,132047.860516,104571.133354,449.1,0.0,0.0,0.0,0.0,0.0,0.0,256522,0.0
22,2164.415,2295.33513,11444.64,3549.516,0.0,126054.77277,102783.2211,449.1,0.0,0.0,0.0,0.0,0.0,5911.0,248741,0.0
23,2164.415,2295.33513,11444.64,3549.516,0.0,117701.77277,102783.2211,449.1,0.0,0.0,0.0,0.0,0.0,8311.0,240388,0.0
24,2164.415,2295.33513,11444.64,3549.516,0.0,111154.77277,102783.2211,449.1,0.0,0.0,0.0,0.0,0.0,4514.0,233841,0.0
25,2109.3875,2280.89906,11444.64,3549.516,0.0,73281.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,32392.0,229061,0.0
26,2109.3875,2280.89906,11444.64,3549.516,0.0,69718.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,27980.0,225498,0.0
27,2109.3875,2280.89906,11444.64,3549.516,0.0,68563.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,23180.0,224343,0.0
28,2109.3875,2280.89906,11444.64,3549.516,0.0,70870.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,11460.0,226650,0.0
29,2109.3875,2280.89906,11444.64,3549.516,0.0,74356.5665873,135861.518853,2867.472,0.0,0.0,0.0,0.0,0.0,0.0,232470,0.0
30,2109.3875,2280.89906,11444.64,3549.516,0.0,70049.7812373,148605.004203,2867.472,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,2109.3875,2280.89906,11444.64,3549.516,0.0,66629.4905854,161992.294855,2867.472,8.1,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,2109.3875,2280.89906,11444.64,3549.516,0.0,63216.3652886,175593.520151,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,2640.494297,2280.89906,11444.64,3549.516,0.0,53158.222643,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,16098.0374367,2280.89906,11444.64,3549.516,0.0,44848.6795033,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,15999.5189611,2280.89906,11444.64,3549.516,0.0,43941.1979789,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,274388,0.0
36,22259.2919688,2280.89906,11444.64,3549.516,0.0,34007.4249712,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,270714,0.0
37,28183.3756289,2280.89906,11444.64,3549.516,0.0,23781.3413111,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,266412,0.0
38,30525.7927728,2280.89906,11444.64,3549.516,0.0,18222.9241672,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,263196,0.0
39,30821.8132789,2280.89906,11444.64,3549.516,0.0,16476.9036611,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,261746,0.0
40,28339.3918926,2280.89906,11444.64,3549.516,0.0,20438.3250474,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,263225,0.0
41,25819.5027421,2280.89906,11444.64,3549.516,0.0,27669.2141979,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,267936,0.0
42,21390.2841759,2280.89906,11444.64,3549.516,0.0,36561.9313301,190753.173,5734.944,639.412434004,19.2,0.0,0.0,0.0,0.0,272374,0.0
43,2842.58834529,2280.89906,11444.64,3549.516,0.0,56239.1285947,190753.173,5734.944,664.911,19.2,0.0,0.0,0.0,0.0,273529,0.0
44,2109.3875,2280.89906,11444.64,3549.516,0.0,82769.9405733,167237.944867,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,272414,0.0
45,2109.3875,2280.89906,11444.64,3549.516,0.0,101310.714972,144131.070468,2867.472,8.1,19.2,0.0,0.0,0.0,0.0,267721,0.0
46,2109.3875,2280.89906,11444.64,3549.516,0.0,103308.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,161.0,259088,0.0
47,2109.3875,2280.89906,11444.64,3549.516,0.0,94622.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,4284.0,250402,0.0
48,2109.3875,2280.89906,11444.64,3549.516,0.0,88207.86434,133527.2211,2867.472,0.0,0.0,0.0,0.0,0.0,4425.0,243987,0.0
49,2212.1055,2295.33513,11444.64,3549.516,0.0,67137.22477,148534.3566,3354.822,0.0,0.0,0.0,0.0,0.0,16526.0,238528,0.0
50,2212.1055,2295.33513,11444.64,3549.516,0.0,63192.22477,148534.3566,3354.822,0.0,0.0,0.0,0.0,0.0,14148.0,234583,0.0
51,2212.1055,2295.33513,11444.64,3549.516,0.0,62365.22477,148534.3566,3354.822,0.0,0.0,0.0,0.0,0.0,10547.0,233756,0.0
52,2212.1055,2295.33513,11444.64,3549.516,0.0,64673.22477,148534.3566,3354.822,0.0,0.0,0.0,0.0,0.0,3597.0,236064,0.0
53,2212.1055,2295.33513,11444.64,3549.516,0.0,62313.5345247,156776.746845,3354.822,8.1,19.2,0.0,0.0,0.0,0.0,241974,0.0
54,2212.1055,2295.33513,11444.64,3549.516,0.0,57663.3657645,170499.915605,3354.822,8.1,19.2,0.0,0.0,0.0,0.0,251047,0.0
55,2212.1055,2295.33513,11444.64,3549.516,0.0,54693.2363973,184043.144973,3481.722,8.1,19.2,0.0,0.0,0.0,0.0,261747,0.0
56,2212.1055,2295.33513,11444.64,3549.516,0.0,50800.6299437,199033.751426,3481.722,8.1,19.2,0.0,0.0,0.0,0.0,272845,0.0
57,4347.05114224,2295.33513,11444.64,3549.516,0.0,40420.2647278,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,281548,0.0
58,18958.306197,2295.33513,11444.64,3549.516,0.0,30011.009673,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,285750,0.0
59,19034.1524841,2295.33513,11444.64,3549.516,0.0,28598.1633859,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,284413,0.0
60,20944.2150799,2295.33513,11444.64,3549.516,0.0,22928.1007901,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,280653,0.0
61,22551.0591134,2295.33513,11444.64,3549.516,0.0,16785.2567566,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,276117,0.0
62,22612.9832111,2295.33513,11444.64,3549.516,0.0,12804.3326589,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,272198,0.0
63,21598.1524513,2295.33513,11444.64,3549.516,0.0,11059.1634187,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,269438,0.0
64,21102.7453679,2295.33513,11444.64,3549.516,0.0,12012.5705021,212191.938,6709.644,570.411,19.2,0.0,0.0,0.0,0.0,269896,0.0
65,22389.9733871,2295.33513,11444.64,3549.516,0.0,14554.895517,212191.938,6709.644,594.857965955,19.2,0.0,0.0,0.0,0.0,273750,0.0
66,23528.8162234,2295.33513,11444.64,3549.516,0.0,17219.9996466,212191.938,6709.644,664.911,19.2,0.0,0.0,0.0,0.0,277624,0.0
67,19528.4764411,2295.33513,11444.64,3549.516,0.0,23287.3394289,212191.938,6709.644,664.911,19.2,0.0,0.0,0.0,0.0,279691,0.0
68,9200.93190152,2295.33513,11444.64,3549.516,0.0,32889.8839685,212191.938,6709.644,664.911,19.2,0.0,0.0,0.0,0.0,278966,0.0
69,2212.1055,2295.33513,11444.64,3549.516,0.0,40103.8386066,208900.600763,5630.364,176.4,19.2,0.0,0.0,0.0,0.0,274332,0.0
70,2212.1055,2295.33513,11444.64,3549.516,0.0,37947.3434912,204032.027879,4095.432,176.4,19.2,0.0,0.0,0.0,0.0,265772,0.0
71,2212.1055,2295.33513,11444.64,3549.516,0.0,32734.5091279,199801.372242,3639.222,8.1,19.2,0.0,0.0,0.0,0.0,255704,0.0
72,2212.1055,2295.33513,11444.64,3549.516,0.0,28472.2684298,195903.11294,3481.722,8.1,19.2,0.0,0.0,0.0,0.0,247386,0.0
73,2450.558,2295.33513,11444.64,3549.516,0.0,25300.5378397,192720.31103,3080.502,176.4,19.2,0.0,0.0,0.0,0.0,241037,0.0
74,2450.558,2295.33513,11444.64,3549.516,0.0,21985.6621568,191468.861713,2845.827,176.4,19.2,0.0,0.0,0.0,0.0,236236,0.0
75,2450.558,2295.33513,11444.64,3549.516,0.0,19411.3374621,191845.186408,2845.827,176.4,19.2,0.0,0.0,0.0,0.0,234038,0.0
76,2450.558,2295.33513,11444.64,3549.516,0.0,16635.7815732,194811.685297,4354.884,176.4,19.2,0.0,0.0,0.0,0.0,235738,0.0
77,5640.18923939,2295.33513,11444.64,3549.516,0.0,16024.8626306,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,239903,0.0
78,10850.1374129,2295.33513,11444.64,3549.516,0.0,17276.9144571,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,246365,0.0
79,15687.6472097,2295.33513,11444.64,3549.516,0.0,19856.2599409,196126.173,4551.084,258.144719388,19.2,0.0,0.0,0.0,0.0,253788,0.0
80,20057.4343549,2295.33513,11444.64,3549.516,0.0,22942.6175151,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,261238,0.0
81,28030.6598261,2295.33513,11444.64,3549.516,0.0,20234.3920439,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,266503,0.0
82,34055.4553373,2295.33513,11444.64,3549.516,0.0,17236.5965327,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,269530,0.0
83,25831.5441101,2295.33513,11444.64,3549.516,0.0,25299.5077599,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,269369,0.0
84,22584.0398873,2295.33513,11444.64,3549.516,0.0,25514.0119827,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,266336,0.0
85,19756.7428449,2295.33513,11444.64,3549.516,0.0,23958.3090251,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,261953,0.0
86,15984.9293323,2295.33513,11444.64,3549.516,0.0,24019.1225377,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,258242,0.0
87,12311.2564998,2295.33513,11444.64,3549.516,0.0,24793.7953702,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,255343,0.0
88,9175.11712486,2295.33513,11444.64,3549.516,0.0,27856.9347451,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,255270,0.0
89,4980.60639811,2295.33513,11444.64,3549.516,0.0,34989.4454719,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,258208,0.0
90,2890.78942231,2295.33513,11444.64,3549.516,0.0,40819.2624477,196126.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,261948,0.0
91,2450.558,2295.33513,11444.64,3549.516,0.0,50790.7991819,190413.724688,2845.827,176.4,19.2,0.0,0.0,0.0,0.0,263986,0.0
