,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,99476.6458242,130619.673,253.8,8.1,19.2,0.0,0.0,-3578.90050418,0.0,234669,123042.065429
2,1396.73355,2295.33513,3430.0,748.413,0.0,96145.1478967,130374.508878,253.8,8.1,19.2,0.0,0.0,-4544.23845453,0.0,230127,126904.668115
3,1396.73355,2295.33513,3430.0,748.413,0.0,92267.2718607,130170.146459,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230589,126904.668115
4,1396.73355,2295.33513,3430.0,748.413,0.0,85667.9183559,138668.499964,253.8,8.1,19.2,0.0,0.0,0.0,0.0,232488,126904.668115
5,1396.73355,2295.33513,3430.0,748.413,0.0,79973.0529136,149443.365406,253.8,8.1,19.2,0.0,0.0,0.0,0.0,237568,126904.668115
6,7401.55786689,2295.33513,3430.0,748.413,0.0,77275.5907879,153679.003215,253.8,8.1,19.2,0.0,0.0,0.0,0.0,245111,126904.668115
7,18109.1784502,2295.33513,3430.0,748.413,0.0,76035.0004198,153485.973,253.8,8.1,19.2,0.0,0.0,0.0,0.0,254385,126904.668115
8,23673.45,2295.33513,3430.0,748.413,3714.45790638,75427.9852543,154555.173,253.8,73.1857093599,19.2,0.0,0.0,0.0,0.0,264191,126904.668115
9,21216.3866068,2295.33513,3430.0,748.413,21210.3386689,69148.1535943,153753.273,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272083,126904.668115
10,12166.4760555,2295.33513,3430.0,748.413,39355.4741335,65048.928681,153753.273,253.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,126904.668115
11,1396.73355,2295.33513,3430.0,748.413,54110.7983455,68768.0580924,145334.561882,253.8,8.1,19.2,0.0,0.0,0.0,0.0,276365,126904.668115
12,1396.73355,2295.33513,3430.0,748.413,62899.5152318,69203.7392629,132558.163825,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272813,126904.668115
13,1396.73355,2295.33513,3430.0,748.413,65995.0193725,66244.1861566,130352.373,253.8,8.1,19.2,0.0,0.0,-2811.16020914,0.0,267932,129294.154293
14,1396.73355,2295.33513,3430.0,748.413,63411.1307742,58073.2091657,133197.07838,253.8,8.1,19.2,0.0,0.0,0.0,0.0,262833,129294.154293
15,1396.73355,2295.33513,3430.0,748.413,59051.2717565,54446.927935,136730.218629,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258380,129294.154293
16,1396.73355,2295.33513,3430.0,748.413,47818.4124675,57732.4100711,143393.595781,253.8,8.1,19.2,0.0,0.0,0.0,0.0,257096,129294.154293
17,5117.25889433,2295.33513,3430.0,748.413,28810.2378973,64415.3820784,153753.273,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,129294.154293
