,allocated,dispatched,difference_RT,difference_RT_perc
99,280972.8271,280972.8271,4.65661287308e-10,0.0
100,280972.8271,280972.8271,-4.07453626394e-10,0.0
101,280972.8271,280972.8271,2.91038304567e-10,0.0
102,280972.8271,280972.8271,-2.91038304567e-10,0.0
103,251686.7791,251686.7791,2.32830643654e-10,0.0
104,251686.7791,251686.7791,-1.16415321827e-10,0.0
105,251686.7791,251686.7791,8.73114913702e-11,0.0
106,251686.7791,251686.7791,-2.61934474111e-10,0.0
107,251686.7791,251686.7791,1.16415321827e-10,0.0
108,251686.7791,251686.7791,8.73114913702e-11,0.0
109,251686.7791,251686.7791,-1.16415321827e-10,0.0
110,284891.2893,284891.2893,2.32830643654e-10,0.0
111,284891.2893,284891.2893,-3.49245965481e-10,0.0
112,284891.2893,284891.2893,1.7462298274e-10,0.0
113,284891.2893,284891.2893,-2.91038304567e-10,0.0
114,284891.2893,284891.2893,3.49245965481e-10,0.0
115,284891.2893,284891.2893,-2.32830643654e-10,0.0
116,284891.2893,284891.2893,1.7462298274e-10,0.0
117,268017.5598,268017.5598,-4.07453626394e-10,0.0
118,268017.5598,268017.5598,3.49245965481e-10,0.0
119,268017.5598,268017.5598,-1.7462298274e-10,0.0
120,268017.5598,268017.5598,2.91038304567e-10,0.0
121,268017.5598,268017.5598,-1.7462298274e-10,0.0
122,268017.5598,268017.5598,-1.16415321827e-10,0.0
123,268017.5598,268017.5598,1.7462298274e-10,0.0
124,218306.5493,218306.5493,-3.20142135024e-10,0.0
125,218306.5493,218306.5493,4.07453626394e-10,0.0
126,218306.5493,218306.5493,-3.78349795938e-10,0.0
127,218306.5493,218306.5493,2.03726813197e-10,0.0
128,218306.5493,218306.5493,-4.94765117764e-10,0.0
129,218306.5493,218306.5493,4.07453626394e-10,0.0
130,218306.5493,218306.5493,-6.11180439591e-10,0.0
131,254765.2808,254765.2808,7.56699591875e-10,0.0
132,254765.2808,254765.2808,-1.0768417269e-09,0.0
133,254765.2808,254765.2808,1.30967237055e-09,0.0
134,254765.2808,254765.2808,-1.22236087918e-09,0.0
135,254765.2808,254765.2808,1.10594555736e-09,0.0
136,254765.2808,254765.2808,-9.89530235529e-10,0.0
137,254765.2808,254765.2808,9.31322574615e-10,0.0
138,244283.8917,244283.8917,-9.60426405072e-10,0.0
139,244283.8917,244283.8917,9.02218744159e-10,0.0
140,244283.8917,244283.8917,-1.13504938781e-09,0.0
141,244283.8917,244283.8917,1.22236087918e-09,0.0
142,244283.8917,244283.8917,-1.30967237055e-09,0.0
143,244283.8917,244283.8917,1.10594555736e-09,0.0
144,244283.8917,244283.8917,-7.85803422332e-10,0.0
145,202362.283,202362.283,9.02218744159e-10,0.0
146,202362.283,202362.283,-7.56699591875e-10,0.0
147,202362.283,202362.283,9.02218744159e-10,0.0
148,202362.283,202362.283,-6.98491930962e-10,0.0
149,202362.283,202362.283,8.14907252789e-10,0.0
150,202362.283,202362.283,-8.44011083245e-10,0.0
151,202362.283,202362.283,9.31322574615e-10,0.0
152,201026.0086,201026.0086,-9.02218744159e-10,0.0
153,201026.0086,201026.0086,7.27595761418e-10,0.0
154,201026.0086,201026.0086,-9.60426405072e-10,0.0
155,201026.0086,201026.0086,1.10594555736e-09,0.0
156,201026.0086,201026.0086,-9.89530235529e-10,0.0
157,201026.0086,201026.0086,8.44011083245e-10,0.0
158,201026.0086,201026.0086,-1.04773789644e-09,0.0
159,209714.29,209714.29,9.89530235529e-10,0.0
160,209714.29,209714.29,-1.10594555736e-09,0.0
161,209714.29,209714.29,1.30967237055e-09,0.0
162,209714.29,209714.29,-1.16415321827e-09,0.0
163,209714.29,209714.29,1.01863406599e-09,0.0
164,209714.29,209714.29,-1.04773789644e-09,0.0
165,209714.29,209714.29,8.14907252789e-10,0.0
166,186178.7521,186178.7521,-1.04773789644e-09,0.0
167,186178.7521,186178.7521,1.16415321827e-09,0.0
168,186178.7521,186178.7521,-1.30967237055e-09,0.0
169,186178.7521,186178.7521,1.04773789644e-09,0.0
170,186178.7521,186178.7521,-1.25146470964e-09,0.0
171,186178.7521,186178.7521,1.30967237055e-09,0.0
172,186178.7521,186178.7521,-1.0768417269e-09,0.0
173,229119.8441,229119.8441,1.0768417269e-09,0.0
174,229119.8441,229119.8441,-1.22236087918e-09,0.0
175,229119.8441,229119.8441,1.39698386192e-09,0.0
176,229119.8441,229119.8441,-1.51339918375e-09,0.0
177,229119.8441,229119.8441,1.68802216649e-09,0.0
178,229119.8441,229119.8441,-1.92085281014e-09,0.0
179,229119.8441,229119.8441,1.83354131877e-09,0.0
180,211962.8541,211962.8541,-1.83354131877e-09,0.0
181,211962.8541,211962.8541,1.7462298274e-09,0.0
182,211962.8541,211962.8541,-1.68802216649e-09,0.0
183,211962.8541,211962.8541,1.62981450558e-09,0.0
184,211962.8541,211962.8541,-1.68802216649e-09,0.0
185,211962.8541,211962.8541,1.68802216649e-09,0.0
186,211962.8541,211962.8541,-1.80443748832e-09,0.0
187,182505.9246,182505.9246,1.77533365786e-09,0.0
188,182505.9246,182505.9246,-1.86264514923e-09,0.0
189,182505.9246,182505.9246,2.06637196243e-09,0.0
190,182505.9246,182505.9246,-2.12457962334e-09,0.0
191,182505.9246,182505.9246,2.00816430151e-09,0.0
192,182505.9246,182505.9246,-1.89174897969e-09,0.0
193,182505.9246,182505.9246,1.7462298274e-09,0.0
194,189660.4149,189660.4149,-2.06637196243e-09,0.0
195,189660.4149,189660.4149,2.29920260608e-09,0.0
196,189660.4149,189660.4149,-2.21189111471e-09,0.0
197,189660.4149,189660.4149,2.21189111471e-09,0.0
198,189660.4149,189660.4149,-2.38651409745e-09,0.0
199,189660.4149,189660.4149,2.29920260608e-09,0.0
200,189660.4149,189660.4149,-2.47382558882e-09,0.0
201,228664.8884,228664.8884,2.59024091065e-09,0.0
202,228664.8884,228664.8884,-2.73576006293e-09,0.0
203,228664.8884,228664.8884,2.47382558882e-09,0.0
204,228664.8884,228664.8884,-2.18278728426e-09,0.0
205,228664.8884,228664.8884,2.357410267e-09,0.0
206,228664.8884,228664.8884,-2.38651409745e-09,0.0
207,228664.8884,228664.8884,2.56113708019e-09,0.0
208,309420.0391,309420.0391,-2.38651409745e-09,0.0
209,309420.0391,309420.0391,2.44472175837e-09,0.0
210,309420.0391,309420.0391,-2.56113708019e-09,0.0
211,309420.0391,309420.0391,2.56113708019e-09,0.0
212,309420.0391,309420.0391,-2.50292941928e-09,0.0
213,309420.0391,309420.0391,2.44472175837e-09,0.0
214,309420.0391,309420.0391,-2.61934474111e-09,0.0
215,338130.6329,338130.6329,2.85217538476e-09,0.0
216,338130.6329,338130.6329,-2.73576006293e-09,0.0
217,338130.6329,338130.6329,2.79396772385e-09,0.0
218,338130.6329,338130.6329,-2.91038304567e-09,0.0
219,338130.6329,338130.6329,2.73576006293e-09,0.0
220,338130.6329,338130.6329,-2.85217538476e-09,0.0
221,338130.6329,338130.6329,2.67755240202e-09,0.0
222,368000.6334,368000.6334,-2.85217538476e-09,0.0
223,368000.6334,368000.6334,3.31783667207e-09,0.0
224,368000.6334,368000.6334,-3.60887497663e-09,0.0
225,368000.6334,368000.6334,3.37604433298e-09,0.0
226,368000.6334,368000.6334,-3.14321368933e-09,0.0
227,368000.6334,368000.6334,3.60887497663e-09,0.0
228,368000.6334,368000.6334,-3.49245965481e-09,0.0
229,393383.3491,393383.3491,3.49245965481e-09,0.0
230,393383.3491,393383.3491,-3.60887497663e-09,0.0
231,393383.3491,393383.3491,3.43425199389e-09,0.0
232,393383.3491,393383.3491,-3.66708263755e-09,0.0
233,393383.3491,393383.3491,3.78349795938e-09,0.0
234,393383.3491,393383.3491,-3.78349795938e-09,0.0
235,393383.3491,393383.3491,4.01632860303e-09,0.0
236,341923.9289,341923.9289,-4.13274392486e-09,0.0
237,341923.9289,341923.9289,4.3073669076e-09,0.0
238,341923.9289,341923.9289,-4.3073669076e-09,0.0
239,341923.9289,341923.9289,4.13274392486e-09,0.0
240,341923.9289,341923.9289,-4.13274392486e-09,0.0
241,341923.9289,341923.9289,4.19095158577e-09,0.0
242,341923.9289,341923.9289,-4.07453626394e-09,0.0
243,345856.856,345856.856,3.72529029846e-09,0.0
244,345856.856,345856.856,-3.84170562029e-09,0.0
245,345856.856,345856.856,3.78349795938e-09,0.0
246,345856.856,345856.856,-3.78349795938e-09,0.0
247,345856.856,345856.856,3.55066731572e-09,0.0
248,345856.856,345856.856,-3.60887497663e-09,0.0
249,345856.856,345856.856,3.66708263755e-09,0.0
250,399665.2181,399665.2181,-3.8999132812e-09,0.0
251,399665.2181,399665.2181,4.07453626394e-09,0.0
252,399665.2181,399665.2181,-4.19095158577e-09,0.0
253,399665.2181,399665.2181,4.07453626394e-09,0.0
254,399665.2181,399665.2181,-4.01632860303e-09,0.0
255,399665.2181,399665.2181,4.24915924668e-09,0.0
256,399665.2181,399665.2181,-4.13274392486e-09,0.0
257,407519.6994,407519.6994,4.42378222942e-09,0.0
258,407519.6994,407519.6994,-4.24915924668e-09,0.0
259,407519.6994,407519.6994,4.24915924668e-09,0.0
260,407519.6994,407519.6994,-3.95812094212e-09,0.0
261,407519.6994,407519.6994,3.8999132812e-09,0.0
262,407519.6994,407519.6994,-3.55066731572e-09,0.0
263,407519.6994,407519.6994,3.31783667207e-09,0.0
264,445861.6527,445861.6527,-3.37604433298e-09,0.0
265,445861.6527,445861.6527,3.14321368933e-09,0.0
266,445861.6527,445861.6527,-3.14321368933e-09,0.0
267,445861.6527,445861.6527,3.20142135024e-09,0.0
268,445861.6527,445861.6527,-3.0267983675e-09,0.0
269,445861.6527,445861.6527,3.14321368933e-09,0.0
270,445861.6527,445861.6527,-3.14321368933e-09,0.0
271,400779.9559,400779.9559,3.25962901115e-09,0.0
272,400779.9559,400779.9559,-3.20142135024e-09,0.0
273,400779.9559,400779.9559,3.31783667207e-09,0.0
274,400779.9559,400779.9559,-3.20142135024e-09,0.0
275,400779.9559,400779.9559,3.49245965481e-09,0.0
276,400779.9559,400779.9559,-3.66708263755e-09,0.0
277,400779.9559,400779.9559,3.8999132812e-09,0.0
278,334529.8148,334529.8148,-4.24915924668e-09,0.0
279,334529.8148,334529.8148,4.48198989034e-09,0.0
280,334529.8148,334529.8148,-4.42378222942e-09,0.0
281,334529.8148,334529.8148,4.48198989034e-09,0.0
282,334529.8148,334529.8148,-4.88944351673e-09,0.0
283,334529.8148,334529.8148,5.12227416039e-09,0.0
284,334529.8148,334529.8148,-4.7730281949e-09,0.0
285,314069.1178,314069.1178,5.06406649947e-09,0.0
286,314069.1178,314069.1178,-5.29689714313e-09,0.0
287,314069.1178,314069.1178,5.41331246495e-09,0.0
288,314069.1178,314069.1178,-5.1804818213e-09,0.0
289,314069.1178,314069.1178,5.06406649947e-09,0.0
290,314069.1178,314069.1178,-5.12227416039e-09,0.0
291,314069.1178,314069.1178,5.1804818213e-09,0.0
292,255723.4188,255723.4188,-5.44241629541e-09,0.0
293,255723.4188,255723.4188,5.52972778678e-09,0.0
294,255723.4188,255723.4188,-5.50062395632e-09,0.0
295,255723.4188,255723.4188,5.50062395632e-09,0.0
296,255723.4188,255723.4188,-5.35510480404e-09,0.0
297,255723.4188,255723.4188,5.44241629541e-09,0.0
298,255723.4188,255723.4188,-5.26779331267e-09,0.0
299,215951.5282,215951.5282,5.06406649947e-09,0.0
300,215951.5282,215951.5282,-5.26779331267e-09,0.0
301,215951.5282,215951.5282,5.15137799084e-09,0.0
302,215951.5282,215951.5282,-5.12227416039e-09,0.0
303,215951.5282,215951.5282,4.9767550081e-09,0.0
304,215951.5282,215951.5282,-5.03496266901e-09,0.0
305,215951.5282,215951.5282,5.06406649947e-09,0.0
306,255628.5482,255628.5482,-4.80213202536e-09,0.0
307,255628.5482,255628.5482,4.74392436445e-09,0.0
308,255628.5482,255628.5482,-4.74392436445e-09,0.0
309,255628.5482,255628.5482,4.74392436445e-09,0.0
310,255628.5482,255628.5482,-4.62750904262e-09,0.0
311,255628.5482,255628.5482,4.59840521216e-09,0.0
312,255628.5482,255628.5482,-4.83123585582e-09,0.0
313,235412.9885,235412.9885,4.74392436445e-09,0.0
314,235412.9885,235412.9885,-4.48198989034e-09,0.0
315,235412.9885,235412.9885,4.48198989034e-09,0.0
316,235412.9885,235412.9885,-4.51109372079e-09,0.0
317,235412.9885,235412.9885,4.42378222942e-09,0.0
318,235412.9885,235412.9885,-4.36557456851e-09,0.0
319,235412.9885,235412.9885,4.51109372079e-09,0.0
320,212381.0008,212381.0008,-4.36557456851e-09,0.0
321,212381.0008,212381.0008,4.48198989034e-09,0.0
322,212381.0008,212381.0008,-4.36557456851e-09,0.0
323,212381.0008,212381.0008,4.51109372079e-09,0.0
324,212381.0008,212381.0008,-4.36557456851e-09,0.0
325,212381.0008,212381.0008,4.3073669076e-09,0.0
326,212381.0008,212381.0008,-4.16184775531e-09,0.0
327,252301.1658,252301.1658,4.3073669076e-09,0.0
328,252301.1658,252301.1658,-4.36557456851e-09,0.0
329,252301.1658,252301.1658,4.3073669076e-09,0.0
330,252301.1658,252301.1658,-4.3073669076e-09,0.0
331,252301.1658,252301.1658,4.48198989034e-09,0.0
332,252301.1658,252301.1658,-4.39467839897e-09,0.0
333,252301.1658,252301.1658,4.65661287308e-09,0.0
334,248382.1845,248382.1845,-4.42378222942e-09,0.0
335,248382.1845,248382.1845,4.27826307714e-09,0.0
336,248382.1845,248382.1845,-4.19095158577e-09,0.0
337,248382.1845,248382.1845,4.04543243349e-09,0.0
338,248382.1845,248382.1845,-4.1036400944e-09,0.0
339,248382.1845,248382.1845,4.24915924668e-09,0.0
340,248382.1845,248382.1845,-4.51109372079e-09,0.0
341,225227.5098,225227.5098,4.48198989034e-09,0.0
342,225227.5098,225227.5098,-4.3073669076e-09,0.0
343,225227.5098,225227.5098,4.42378222942e-09,0.0
344,225227.5098,225227.5098,-4.16184775531e-09,0.0
345,225227.5098,225227.5098,4.19095158577e-09,0.0
346,225227.5098,225227.5098,-3.95812094212e-09,0.0
347,225227.5098,225227.5098,3.84170562029e-09,0.0
348,185108.2948,185108.2948,-4.01632860303e-09,0.0
349,185108.2948,185108.2948,3.92901711166e-09,0.0
350,185108.2948,185108.2948,-4.13274392486e-09,0.0
351,185108.2948,185108.2948,4.13274392486e-09,0.0
352,185108.2948,185108.2948,-4.16184775531e-09,0.0
353,185108.2948,185108.2948,4.24915924668e-09,0.0
354,185108.2948,185108.2948,-4.36557456851e-09,0.0
355,212347.0733,212347.0733,4.45288605988e-09,0.0
356,212347.0733,212347.0733,-4.45288605988e-09,0.0
357,212347.0733,212347.0733,4.62750904262e-09,0.0
358,212347.0733,212347.0733,-4.51109372079e-09,0.0
359,212347.0733,212347.0733,4.51109372079e-09,0.0
360,212347.0733,212347.0733,-4.39467839897e-09,0.0
361,212347.0733,212347.0733,4.3073669076e-09,0.0
362,216175.629,216175.629,-4.36557456851e-09,0.0
363,216175.629,216175.629,4.36557456851e-09,0.0
364,216175.629,216175.629,-4.42378222942e-09,0.0
365,216175.629,216175.629,4.42378222942e-09,0.0
