Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,0.0,0.0,0.0,234669,181796.092166,173925.610486,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,0.0,0.0,0.0,230127,178907.987895,171037.506215,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,0.0,0.0,0.0,230589,181310.309984,173439.828304,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,0.0,0.0,0.0,232488,186649.267086,178778.785406,0.0
5,6128.80269585,2295.33513,3430.0,748.413,0.0,42557.8091016,0.0,0.0,0.0,237568,195010.190898,182407.640073,0.0
6,15201.5075364,2295.33513,3430.0,748.413,0.0,41028.104261,0.0,0.0,0.0,245111,204082.895739,182407.640073,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,40804.0089443,0.0,0.0,0.0,254385,213580.991056,183433.792926,0.0
8,17490.7712177,2295.33513,3430.0,748.413,17070.426117,40748.4144627,0.0,0.0,0.0,264191,206372.15942,182407.640073,0.0
9,1396.73355,2295.33513,3430.0,748.413,96930.8383263,38135.3448258,0.0,0.0,0.0,272083,137016.816848,129146.335168,0.0
10,1396.73355,2295.33513,3430.0,748.413,176501.192582,35967.0503421,0.0,0.0,0.0,277079,64610.7570758,56740.2753958,0.0
11,1396.73355,2295.33513,3430.0,748.413,230163.716013,38330.8023067,0.0,0.0,10479.0,276365,7870.48168,0.0,0.0
12,1396.73355,2295.33513,3430.0,748.413,264942.51832,0.0,0.0,0.0,52830.0,272813,7870.48168,0.0,0.0
13,1396.73355,2295.33513,3430.0,748.413,260061.51832,0.0,0.0,0.0,70220.0,267932,7870.48168,0.0,0.0
14,1396.73355,2295.33513,3430.0,748.413,254962.51832,0.0,0.0,0.0,57525.0,262833,7870.48168,0.0,0.0
15,1396.73355,2295.33513,3430.0,748.413,250509.51832,0.0,0.0,0.0,35229.0,258380,7870.48168,0.0,0.0
16,1396.73355,2295.33513,3430.0,748.413,202701.926452,33186.5070644,0.0,0.0,0.0,257096,21207.5664837,13337.0848037,0.0
17,1396.73355,2295.33513,3430.0,748.413,117284.805379,36364.5787658,0.0,0.0,0.0,258851,105201.615855,97331.1341754,0.0
18,21830.7688355,2295.33513,3430.0,748.413,14486.6349347,36179.2080273,0.0,0.0,0.0,261378,210712.157038,182407.640073,0.0
19,23673.45,2295.33513,3430.0,748.413,929.783855947,41417.3441321,0.0,0.0,0.0,262257,219909.872012,189762.673882,0.0
20,20582.9513713,2295.33513,3430.0,748.413,494.334154883,51015.3262713,0.0,0.0,0.0,260974,209464.339574,182407.640073,0.0
21,10855.972763,2295.33513,3430.0,748.413,0.0,56784.6390345,0.0,0.0,0.0,256522,199737.360966,182407.640073,0.0
22,2451.98773033,2295.33513,3430.0,748.413,0.0,57407.6240671,0.0,0.0,0.0,248741,191333.375933,182407.640073,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,0.0,0.0,0.0,240388,185193.55836,177323.07668,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,0.0,0.0,0.0,233841,182780.298589,174909.816909,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,46460.7077524,0.0,0.0,0.0,229061,182600.292248,174779.756813,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,43023.7658334,0.0,0.0,0.0,225498,182474.234167,174653.698732,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,40170.2611733,0.0,0.0,0.0,224343,184172.738827,176352.203392,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,36129.4142124,0.0,0.0,0.0,226650,190520.585788,182700.050353,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,33042.863387,0.0,0.0,0.0,232470,199427.136613,191606.601178,0.0
30,5379.5741879,2280.89906,3430.0,748.413,0.0,31352.1538684,0.0,0.0,0.0,240934,209581.846132,197742.959884,0.0
31,16569.335586,2280.89906,3430.0,748.413,0.0,30129.3924703,0.0,0.0,0.0,250901,220771.60753,197742.959884,0.0
32,11884.4106894,2280.89906,3430.0,748.413,16149.472314,28979.8450529,0.0,0.0,0.0,261216,216086.682633,197742.959884,0.0
33,1361.223375,2280.89906,3430.0,748.413,96410.0002577,24882.598115,0.0,0.0,0.0,270246,148953.401627,141132.866192,0.0
34,1361.223375,2280.89906,3430.0,748.413,173948.249559,21172.2350616,0.0,0.0,0.0,275394,80273.5153799,72452.9799449,0.0
35,1361.223375,2280.89906,3430.0,748.413,236023.355861,20795.9275164,0.0,0.0,0.0,274388,17568.7166226,9748.18118765,0.0
