,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,8590.97691842,2295.33513,3430.0,748.413,0.0,27785.0210083,182014.938,5876.244,370.8,19.2,0.0,3538.07194329,0.0,0.0,234669,116461.928057
2,8292.53766639,2295.33513,3430.0,748.413,0.0,27079.5322036,182014.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,230127,116461.928057
3,9895.68744765,2295.33513,3430.0,748.413,0.0,25938.3824223,182014.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,230589,116461.928057
4,1396.73355,2295.33513,3430.0,748.413,0.0,24219.4307657,182014.938,5876.244,370.8,19.2,0.0,12116.9055543,0.0,0.0,232488,104345.022502
5,20384.5032084,2295.33513,3430.0,748.413,0.0,22428.5666616,182014.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,237568,104345.022502
6,1396.73355,2295.33513,3430.0,748.413,0.0,21672.9489631,182014.938,5876.244,370.8,19.2,0.0,27286.3873569,0.0,0.0,245111,77058.6351456
7,1396.73355,2295.33513,3430.0,748.413,0.0,21462.3211096,182014.938,5876.244,370.8,19.2,0.0,36771.0152104,0.0,0.0,254385,40287.6199352
8,1396.73355,2295.33513,3430.0,748.413,6930.65844283,21749.5331009,182014.938,5876.244,370.8,19.2,0.0,39359.1447763,0.0,0.0,264191,928.475158862
9,10109.3974551,2295.33513,3430.0,748.413,46956.7142611,20261.9581538,182014.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,272083,928.475158862
10,1396.73355,2295.33513,3430.0,748.413,87386.9244275,19102.2090119,156993.320881,5454.864,252.0,19.2,0.0,0.0,0.0,0.0,277079,928.475158862
11,1396.73355,2295.33513,3430.0,748.413,120228.239683,20532.7798798,149443.241289,4923.468,176.4,19.2,0.0,0.0,-26828.8105314,0.0,276365,23732.9641105
12,1396.73355,2295.33513,3430.0,748.413,140023.543001,21849.0794898,149659.14375,4923.468,176.4,19.2,0.0,0.0,-51708.315921,0.0,272813,67685.0326434
13,1396.73355,2295.33513,3430.0,748.413,147834.280244,21312.5913269,147168.39375,3550.65299934,176.4,19.2,0.0,0.0,-60000.0,0.0,267932,118685.032643
14,1396.73355,2295.33513,3430.0,748.413,142965.048022,18475.2830408,148403.119257,4923.468,176.4,19.2,0.0,0.0,-60000.0,0.0,262833,169685.032643
15,1396.73355,2295.33513,3430.0,748.413,131434.890422,17098.3729592,149659.14375,4923.468,176.4,19.2,0.0,0.0,-52801.956811,0.0,258380,214566.695933
16,1396.73355,2295.33513,3430.0,748.413,106464.614816,17904.2259511,149659.14375,4923.468,176.4,19.2,0.0,0.0,-29921.5341968,0.0,257096,240000.0
17,1396.73355,2295.33513,3430.0,748.413,63358.1634929,19385.8286108,162040.932216,5805.594,370.8,19.2,0.0,0.0,0.0,0.0,258851,240000.0
18,23673.45,2295.33513,3430.0,748.413,7935.50014,18961.57921,182014.938,5876.244,370.8,19.2,0.0,16052.54052,0.0,0.0,261378,223947.45948
