Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,66871.7792726,159272.499047,626.94,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65296.9939903,156305.28433,626.94,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,62693.2434002,159371.03492,626.94,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58741.9582264,165221.320094,626.94,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,4945.7670728,2295.33513,3430.0,748.413,0.0,55376.6317972,170117.613,626.94,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,14412.2584439,2295.33513,3430.0,748.413,0.0,53485.5404261,170085.213,626.94,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,53432.4332303,170151.12864,626.94,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,21806.8998707,2295.33513,3430.0,748.413,12001.7791612,53169.1198381,170085.213,626.94,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,61004.2120234,49923.7033223,152630.362974,626.94,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,84617.080049,47496.6269205,136567.471351,500.04,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,96273.4272178,49919.3900022,121801.6611,500.04,0.0,0.0,0.0,0.0,0.0,344.0,276365,0.0
12,1396.73355,2295.33513,3430.0,748.413,100229.15884,42411.6583802,121801.6611,500.04,0.0,0.0,0.0,0.0,0.0,9245.0,272813,0.0
13,1396.73355,2295.33513,3430.0,748.413,87512.2142525,50247.6029675,121801.6611,500.04,0.0,0.0,0.0,0.0,0.0,12596.0,267932,0.0
14,1396.73355,2295.33513,3430.0,748.413,88564.4388287,44096.3783913,121801.6611,500.04,0.0,0.0,0.0,0.0,0.0,7134.0,262833,0.0
15,1396.73355,2295.33513,3430.0,748.413,92166.9588018,36040.8584182,121801.6611,500.04,0.0,0.0,0.0,0.0,0.0,5210.0,258380,0.0
16,1396.73355,2295.33513,3430.0,748.413,82943.2445208,42913.8469628,122868.386836,500.04,0.0,0.0,0.0,0.0,0.0,0.0,257096,0.0
17,1396.73355,2295.33513,3430.0,748.413,58774.626484,47202.1240068,144476.427829,500.04,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,23673.45,2295.33513,3430.0,748.413,6817.09497534,47196.4963391,174002.373,1000.08,967.293,1247.46455557,0.0,0.0,0.0,0.0,261378,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,53449.8779304,174002.373,1000.08,1888.27093964,1769.2,0.0,0.0,0.0,0.0,262257,0.0
20,19289.4812516,2295.33513,3430.0,748.413,0.0,64471.3176184,170085.213,626.94,8.1,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,9018.1719611,2295.33513,3430.0,748.413,0.0,70276.5250761,170099.314833,626.94,8.1,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,70770.1796492,169446.098671,626.94,8.1,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,68322.4759655,163540.802354,626.94,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,63942.1289486,161374.149371,626.94,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,59110.7366147,159492.17595,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,55035.8862485,160004.026317,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,52450.5319529,161434.380612,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,47582.092431,168609.820134,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,43726.4800094,178158.532556,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
