Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,36323.9299324,170674.938,8115.444,664.911,19.2,0.0,11000.0953876,0.0,0.0,234669,108999.904612
2,1396.73355,2295.33513,3430.0,748.413,0.0,35313.7167238,170674.938,8115.444,723.411,19.2,0.0,7409.80859622,0.0,0.0,230127,101590.096016
3,1396.73355,2295.33513,3430.0,748.413,0.0,33936.7743935,170674.938,8115.444,671.331242977,19.2,0.0,9300.83068355,0.0,0.0,230589,92289.2653326
4,1396.73355,2295.33513,3430.0,748.413,0.0,31687.2438876,170674.938,8115.444,664.911,19.2,0.0,13455.7814324,0.0,0.0,232488,78833.4839002
5,1396.73355,2295.33513,3430.0,748.413,0.0,29396.3785019,170674.938,8115.444,723.411,19.2,0.0,20768.1468181,0.0,0.0,237568,58065.3370822
6,23673.45,2295.33513,3430.0,748.413,0.0,28283.3536433,170674.938,8115.444,664.911,19.2,0.0,7205.95522671,0.0,0.0,245111,50859.3818555
7,5506.65542287,2295.33513,3430.0,748.413,0.0,28078.2320431,170674.938,8115.444,664.911,19.2,0.0,34851.8714041,0.0,0.0,254385,16007.5104514
8,23673.45,2295.33513,3430.0,748.413,10243.1260925,28318.6723261,170674.938,8115.444,664.911,19.2,0.0,16007.5104514,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,63646.5797655,26501.8189098,166748.925645,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,117301.003905,24973.927253,122875.865162,4057.722,0.0,0.0,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,160078.680272,26714.1944065,119472.4566,4057.722,0.0,0.0,0.0,0.0,-41828.5349589,0.0,276365,35554.254715
12,1396.73355,2295.33513,3430.0,748.413,173263.416511,28148.9232087,119472.4566,4057.722,0.0,0.0,0.0,0.0,-60000.0,12467.0,272813,86554.254715
13,1396.73355,2295.33513,3430.0,748.413,168915.890952,27615.4487681,119472.4566,4057.722,0.0,0.0,0.0,0.0,-60000.0,25858.0,267932,137554.254715
14,1396.73355,2295.33513,3430.0,748.413,186607.369902,4824.96981844,119472.4566,4057.722,0.0,0.0,0.0,0.0,-60000.0,19169.0,262833,188554.254715
15,1396.73355,2295.33513,3430.0,748.413,150408.603007,0.0,119472.4566,4057.722,0.0,0.0,0.0,0.0,-23429.2632872,43633.0,258380,208469.128509
16,1396.73355,2295.33513,3430.0,748.413,139329.969961,23460.512689,119472.4566,4057.722,0.0,0.0,0.0,0.0,-37095.1429304,0.0,257096,240000.0
17,1396.73355,2295.33513,3430.0,748.413,81916.5053241,25628.4391346,139350.551861,4057.722,8.1,19.2,0.0,0.0,0.0,0.0,258851,240000.0
18,23673.45,2295.33513,3430.0,748.413,9845.98992347,25102.3504905,170674.938,8115.444,723.411,19.2,0.0,16749.468456,0.0,0.0,261378,223250.531544
19,23673.45,2295.33513,3430.0,748.413,0.0,28674.0332532,170674.938,8115.444,723.411,19.2,0.0,23902.7756168,0.0,0.0,262257,199347.755927
20,1396.73355,2295.33513,3430.0,748.413,0.0,35391.490586,170674.938,8115.444,723.411,19.2,0.0,38179.034734,0.0,0.0,260974,161168.721193
21,23673.45,2295.33513,3430.0,748.413,0.0,39316.5328769,170674.938,8115.444,664.911,19.2,0.0,7583.7759931,0.0,0.0,256522,153584.9452
22,4258.5747246,2295.33513,3430.0,748.413,0.0,39706.4341872,170674.938,8115.444,664.911,19.2,0.0,18827.7499582,0.0,0.0,248741,134757.195242
23,1396.73355,2295.33513,3430.0,748.413,0.0,38285.8300782,170674.938,8115.444,664.911,19.2,0.0,14757.1952418,0.0,0.0,240388,120000.0
24,12360.4484525,2295.33513,3430.0,748.413,0.0,35532.3104175,170674.938,8115.444,664.911,19.2,0.0,0.0,0.0,0.0,233841,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,32433.8338245,179509.338,6995.844,370.8,19.2,0.0,1911.44874048,0.0,0.0,229061,118088.55126
